微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P11Vt6Ajd,见过骗保的，没见过骗保把自己骗没的2024年2月12日，河南桐柏发生了一起车祸肇事车在下坡拐弯处撞上了一棵杨树肇事司机当场死亡虽然很惨烈，但事故现场却非常蹊跷面对即将撞车的紧急情况肇事车不仅安全气囊没打开现场也没有任何打方向/刹车的痕迹肇事司机甚至连安全带都没系简直就像是故意寻死的一样最恐怖的是，车祸发生当天还一直有一辆白色的车紧跟在肇事车后...而且事故的报案人和肇事司机还是表兄弟关系事后报案人却一直撒谎说自己只是路过的😱就在大家脑补了一通狗血家庭仇杀剧情后警方发现事情的真相比大家脑补的还扯淡这竟然是，肇事司机、报案人、白车车主三人共同策划的骗保计划具体操作是：司机驾车🚗报案人坐副驾驶看着，白车车主开车紧跟其后，当热心路人&目击证人👀先给车子买上高昂的保险司机再开车想办法造成单方事故然后开到白车车主的汽修厂去虚报维修报价最后就能顺势骗到保险金这样的操作他们已经成功了好几次成了就换一家保险公司再骗从2019年到现在已经骗了90多万只是这一回司机操作不当，自己把自己撞没了这赚点钱的代价是有点大的更难蚌的是，警方根据这种思路搜查保险记录竟然还顺势端掉了两个类似的犯罪团伙这么的逆天方法竟然这么多人在用？！#男子为骗保开车撞树当场身亡# http://t.cn/A6nDdr4c ,,无,无,无,2024-11-19 16:14,微博视频号,16,3,4
P113hxUsq,快闪溯源来了📢📢🦀阳澄湖大闸蟹全公蟹➕象山红美人🍊【快闪群内下单大闸蟹，有机会免单】【快闪群内下单大闸蟹，有机会免单】【快闪群内下单大闸蟹，有机会免单】很多粉丝在脊梁这买过阳澄湖大闸蟹🦀️今年最后一波快闪来了📢📢11月中旬的母蟹是可以闭眼入的程度了😋公蟹也开启高光时刻👀以及新荣记都在选择的只要吃过1次就无限回购的象山红美人🍊聚集了柑橘、橙子、柚子所有的优点🥺今年冬天比以往要冷得晚一些往年这个时候气温已经可能到个位数而现在🥶正是大闸蟹和红美人都拥有完美口感的时候💯欢迎大家进群享快闪福利🧧除了优惠，脊梁还会在群里抽取大闸蟹免单【赠送下单同规格大闸蟹1份】⚠️全程公开透明公平公正⚠️ [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvriar2g2xj21z23r71kx.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvridq0hl1j20zj1bedot.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvridqisikj20zj1bewn9.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvridqtfk0j20zj1be12a.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvridr5fafj20zj1bedoy.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvridrhh4fj20u0190tgr.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvridslbg3j20n00kd78i.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvridsynmsj20zk1bgtlr.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvridw25mlj20tq0vlq66.jpg",无,无,2024-11-19 14:01,荣耀X50,8,1,6
P0YTJDk4I,昨天强盛的冷流云大家留意下济州岛南部的卡门涡街卡门涡街是流体力学中重要的现象水流过桥墩、云团经过岛屿都能形成卡门涡街每年秋冬季强冷空气南下时如果触发大量冷流云就会在济州岛南部留下美丽的卡门涡街#脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-19 08:32,微博视频号,6,1,1
P0YFXnopa,冷空气对上海的影响凌晨3点达到顶峰上海徐家汇今晨最低气温12.3℃郊区部分地区跌破了10℃太阳总算露脸了🌞今天上海多云到晴昨天上海冷流云非常强盛，阴云密布今天白天上海仍然受冷流云影响冷流云会给局地带来小雨，但雨量微弱最近几天上海天气晴冷今天白天最高温度15℃上下，和昨天接近明天早晨有辐射降温，郊区会跌破10℃月底有寒潮影响我国，上海气温会跌到个位数#脊梁聊天气#[查看全部图片/视频] ,,无,无,无,2024-11-19 07:58,荣耀X50,21,3,5
P0Tz1ox6W,下班的时候风吹在脸上有点凉掏出手机一看只有13.6℃#脊梁聊天气#  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1hvqlbu3x1fj20u00y541r.jpg,无,无,2024-11-18 18:57,荣耀X50,30,3,17
P0RV22QKm,论麦琳情绪漩涡的实力到底有多强仅仅一晚上的功夫#刘爽向麦琳道歉# 了杨子看到麦琳能躲就躲，作息都调整过来了麦琳在短短7天里，轻易就做到了葛夕和黄圣依十几年都做不到的事三对夫妻原本各自有各自的问题到这里变成其他五个人全员哄着麦琳#麦琳五杀# 葛夕900W的嫁妆+房产被刘爽拿去炒股亏空葛夕和葛夕妈妈等了十年都没等到刘爽的道歉结果麦琳一哭，当晚刘爽难得没做错啥事都特地跑去给麦琳道歉😭嘴毒到第一天就当面阴阳杨子“懂王”的刘爽面对麦琳的质问，却连讲个话都结巴杨子黄圣依之间很大的问题就是作息冲突黄圣依早睡早起，杨子昼夜颠倒结果来麦琳这呆了7天问题全解决了固定10点半睡觉的黄圣依哄麦琳哄到半夜4点半才睡（图9：黄圣依熬到凌晨腿都软了）而凌晨4点半睡觉的杨子为了躲麦琳没法出房门被迫12点就睡了麦琳迅速解决了杨子和黄圣依的时差问题😂NPD的杨子第二天甚至还在饭桌上反思自己说错了话来节目前彻夜背梗想来个浪子回头的感人戏码翻红结果热度全被素人麦琳抢走了！实惨！ [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvqe273anwj20p50djdhl.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvqe27h2gyj20e50tbn5j.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvqe282vb6j20ix0kfwlp.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvqe28ovvpj20fj107qgt.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvqe2994jqj20gn10x4dq.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvqe29nelej20yv1jw79g.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvqe2aekgoj20b40v1k1h.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvqitra78oj20u03j94qp.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvqits0oedg20hp0d2e81.gif",无,无,2024-11-18 14:46,荣耀X50,30,0,3
P0QQqmDAl,柏阿姨说过：“老居不脱手，脱手不老居”结果浦东这对老夫妻，还是太相信儿子了！#九旬夫妇赠与儿子3套房反被故意伤害# 年近90岁的贾老伯和沈老太有多个子女2005年8月，贾老伯和沈老太位于浦东新区的私宅拆迁共获得4套安置房为了得到唯一的儿子的赡养老夫妻决定将其中3套房子的产权份额赠与儿子贾某某一家三口希望能换来晚年的赡养贾某某一家同意结果在产证办完以后不是儿子照顾老夫妻俩是老夫妻俩反过来照顾儿子一家三口甚至，在两位老人生病时贾某某一家也没拿出一分钱！更过分的是，2022年8月贾某某还将沈老太推倒在地，造成其受伤最终因故意伤害而被判处管制除此之外，在2019年3月至2021年3月期间贾老伯还陆陆续续把40多万元养老钱交给儿媳张某某保管但在老人要求儿媳返还时，遭到了拒绝老人将儿媳诉至法院后法院判决张某某应向贾老伯返还42.2万余元不过，即使在强制执行程序中儿媳仍没有返还房子要的，钞票要的，养老不养的？2023年9月两位老人再次将儿子一家诉至法院此前，一审判决结果是撤销原告对于被告赠与三处房屋产权份额的行为11月14日，浦东法院二次审理了这起父母起诉儿子一家的案件二审维持原判，撤销赠与真的是养儿防老，女儿当稻草结果就被儿子当稻草 原图 ,,https://wx1.sinaimg.cn/large/56df5c93gy1hvq9au2masj20sg0cztbg.jpg,无,无,2024-11-18 12:02,荣耀X50,55,9,37
P0QxZzQbe,毛骨悚然 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-18 11:16,微博视频号,52,10,26
P0PaWC1IU,冷空气渗透中，上海开始进入深秋早晨受冷空气影响气温低迷，早晨11～13℃徐家汇最低13.2℃，最冷的崇明11.7℃今天白天上海云层逐渐打开，多云为主白天最高温度在14～15℃，体感阴冷本周上海气温始终低迷，不会大幅反弹好消息是连续4周周末下雨的节奏被打破本周上海基本都不下雨，晴天为主下一轮降雨会出现在下周一前后#脊梁聊天气#[查看全部图片/视频] ,,无,无,无,2024-11-18 07:47,荣耀X50,23,3,6
P0L5vkQvO,杨子的③问他，你怎么都不给我打视频了？杨子：你不知道我遇到个女的～一天哭800回麦琳这种人真实生活中真的太难遇到了  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1hvpjvkji1dj20xc18njyt.jpg,无,无,2024-11-17 21:22,荣耀X50,11,3,4
P0JI1tAMR,今天脊梁被一条帖子恶心吐了一网友吐槽自己在中式糕点店詹记购买的一盒芋泥蛋挞🧁品质非常差一盒蛋挞11.8元2个，“岁数”却一个比一个大芋泥捏上去手感跟橡皮泥一样一看就是风干了好几天拿出来卖的😓网友：我还寻思火腿肠蛋挞能好吃吗，原来是芋泥😱评论区不少人表示自己也遇到过类似的情况一网友说自己以前在詹记做过店员亲眼目睹当天卖不完的甜品🧁接着卖三天标签日期就是摆设，随时能打个新标签换上后续涉事店铺隔天与帖主打电话联络店长解释蛋挞硬成这样是因为放在风口风干了之后就退了蛋挞的钱，还送了两张20元的优惠券然而事情到这里还没结束因为吐槽帖的热度过高没想到几天后该店家竟然主动报了警投诉了该网友的手机号😨一直以损害企业声誉为由威胁她删帖😓搞笑的是，帖主这边的事还没解决就有另一位网友发帖吐槽自己买到的芋泥蛋挞质量也很差看视频这芋泥手感甚至比帖主的还要“Q弹”鬼故事是，面对这样的惯犯帖主只吐槽芋泥蛋挞不是因为只有芋泥蛋挞有问题而是因为其他糕点久放后没这么明显天知道你买的其他糕点放多久才卖给你的过去吐槽那些网红面包店每天做一堆面包当天卖不掉就扔，太浪费现在想想当天扔掉哪里不好这比留到第二天第三天继续卖可好太多了👏🏻 [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvpdtdkb4kj20z425s4bl.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvpdteqjbtg20cq0hk1kz.gif,https://ww1.sinaimg.cn/large/56df5c93gy1hvpdtg1ji6g207d0a6x6r.gif,https://ww1.sinaimg.cn/large/56df5c93gy1hvpdticwxbg207w0aw4qs.gif,https://ww2.sinaimg.cn/large/56df5c93gy1hvpdtj0ezhj20u00w7jz5.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvpdtjbe7kj20z40z1jvh.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvpdtjo7trj20z4103dmg.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvpdtk0k34j20z412xwjg.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvpdtkekucj20z41njaha.jpg",无,无,2024-11-17 17:52,荣耀X50,26,6,9
P0JnyE3dm,麦琳的种种，我觉得最让我反感的就是这段李行亮最希望爱人可以走进他的内心世界麦琳很清楚伴侣的诉求但面对镜头问她愿不愿意时她斩钉截铁地回答：“不愿意”以前她说亮子的幸福就是她的幸福但其实自始至终她都没有走近他爱人最最基本的就是能照亮彼此没有人能一直在人生的巅峰人生总会有起起落落，甚至低谷爱人的价值就是在低谷时能互相支撑着成为彼此的力量能够生出几分勇气继续向前再艰难也能有自我认同和价值感麦琳不配 http://t.cn/A6ndxFgR ,,无,无,无,2024-11-17 17:01,微博视频号,111,5,27
P0HTL0VKH,1818黄金眼上真是什么奇葩都有4年生三胎还成了月子会所的股东这居然是现实生活发生的事情，太炸裂了#三胎宝妈在月子会所充55万成股东#姚女士去年生完二胎的月子中心联系她充值几十万就可以拿下积分榜第一赢奖品可以得到五菱汽车，或者折现3万块钱不怀孕不坐月子也可以充钱推荐别人去那里坐月子了可以返还本金，还有5%的提成而去年7/6和7/7，姚女士共充值25万元夺得头筹赢了3万块奖金这时候月子中心老板又说可以买股份，这样每年还有多保本20%姚女士又花55万买进11股然而这一年里，姚女士自己生了三胎还介绍了身边的朋友到这儿坐月子却迟迟没看到过分红，她就想撤出本金了合作协议于今年10月14号解除乙方分几次退还剩余的45万元又是迟迟看不到钱了事情闹大之后，月子中心的马总居然还说“你这几天做的事情影响恶劣损失远超你我预期”脸是真大啊总的来说就是很老的套路了你想要分红，他想要你本金贪小便宜吃大亏啊！！[查看全部图片/视频] ,,无,无,无,2024-11-17 13:15,荣耀X50,14,1,6
P0FUNlhJB,今天上海主旋律是降温冷空气正在不断南下，上海5点开始降温5点18.8℃6点17.8℃7点16.6℃8点15.3℃每一小时降温1℃左右，蛮结棍的上海今天气温倒挂，最高气温出现在凌晨白天气温15℃上下，阴到多云风的影响大于雨，偶有毛毛雨，体感阴冷明天凌晨气温下跌到11～12℃#脊梁聊天气# http://t.cn/A6nrpjv8 ,,无,无,无,2024-11-17 08:12,微博视频号,26,4,16
P0zQRguMz,天啊😲大家有刷到这个湾区恶毒月嫂虐童的视频吗？看得脊梁脑门充血，生理不适了😱这是才刚刚出生10天的宝宝啊！👉把宝宝从尿布台直接扔到床上👉用奶瓶敲打婴儿的头，掐脖子👉用包巾和被子堵住宝宝嘴巴👉抽巴掌甚至直接用手捂住宝宝口鼻而且更令人恶心的反转是🤢受害父母💔事后调查月嫂的家庭信息背景才发现当初的推荐人其实是月嫂的亲生女儿‼️女儿自己就是美国tiktok的HR居然伪装成邻居二胎妈妈👩推荐自己妈持旅游签证在美非法打工并事发后火速把她妈送回国😲现在女儿还在🍠发帖狡辩说她不知情是妈妈拿了她手机盗用她的社交账号❓发文找工作的，也不知道她妈妈9月人在哪儿谁信啊当初可是她丈夫亲自开车送岳母上工的虐童在美国是重罪，希望警察律师都给力点千万不要放过他们一家啊🤢🤢🤢[查看全部图片/视频] ,,无,无,无,2024-11-16 16:46,荣耀X50,189,43,46
P0ySgjZNJ,📢紧急通知⚠️2024年新货【临安山核桃仁】涨价在即‼️秋天，最受上海人欢迎的时令坚果就是临安山核桃了但今年的气候造成山核桃减产严重📉总产量只有去年的六分之一🔥 之前脊梁一直顶着不涨价🥲但是近期原料涨价越来越凶😮💨我们会在11月18日14点小幅涨价📈大家抓紧双休日‼️最后的低价时段下单买山核桃最怕买到陈货脊梁这里大家可以放心❤️之前购买过的小伙伴都是好评👍全是来自「中国山核桃第一村」岛石镇银坑村的今年新货❤🔥更香皮更薄❗100斤只出36斤肉我们的山核桃配料表干净❤️只有核桃仁、盐、糖🍬轻甜轻盐🧂好吃的同时更健康2⃣罐装到手仅需¥5⃣9⃣4⃣罐装到手仅需¥1⃣0⃣8⃣11月18日14点涨价‼️11月18日14点涨价‼️[查看全部图片/视频] ,,无,无,无,2024-11-16 14:17,荣耀X50,50,7,19
P0worDqj0,上海及周边昨天的雨是25号台风天兔和冷空气共同作用而成云图上可见，随着台风天兔靠近台湾冷空气也迅速把天兔掏空，即将消散24号台风万宜正在迅速加强已经开出清晰的台风眼，超强台风级别台风万宜明天会横穿吕宋岛，菲律宾惨了上海昨天深夜摆脱雨区影响今天上海多云天气为主，白天最高22℃南面台风活跃，吸引北方冷空气南下今晚新一股北方冷空气开始影响上海上海今晚开始降温，明天全天气温倒挂本轮降温最低点会出现在下周初上海最高气温会下跌到15℃附近下周二凌晨辐射降温，上海大部会跌破10℃#脊梁聊天气# http://t.cn/A6n1dP6S ,,无,无,无,2024-11-16 07:58,微博视频号,18,4,4
P0rJQr5Pb,减肥开挂的断货王👉Dr polly瘦腰益生菌后台又有不少小伙伴都在催开团🔈🔈🔈时隔1个月，终于复团了‼️只复团4天11月19日晚上24点就又要结束了🔚关注脊梁的朋友肯定早就发现今年4月脊梁在泰国旅行期间还是个 180x180 的正方形战士回国以后，开始吃这个益生菌搭配运动👉隔天爬楼100层这大半年来脊梁的肚子小了一大圈下颌线清晰不少，体重也明显下降这款益生菌用水冲泡开是淡淡的奶香味～每天早晚当饮料🥤喝一喝配合饮食/运动💪让你减重效果翻倍群里有不少粉丝试喝反馈🎤大基数益生菌配合轻断食有减了10斤了！有自己用的，也有买给家里人的试喝了一盒后体验都很好👍上海久光真实在售299一盒❌我们开团⚡整整 30 小袋只要💰89好多朋友复购都是5盒10盒的买每次复团都只有限量1000 份库存拜托各位复购💋的小伙伴🙏手慢点[查看全部图片/视频] ,,无,无,无,2024-11-15 20:07,荣耀X50,123,13,34
P0r9woRjV,猛然刷到这个医疗事故匪夷所思到找不到形容词了只能说这很加拿大加拿大一名48岁男子医院右腿截肢手术醒来却发现左腿没了啊？？？？这是截肢啊，这么随意的吗主刀医生：left？护士：right主刀医生：是左腿没错啦👌🏻目前男子已经接受了失去左腿的事实，并表示愿意原谅不得不说，这也很加拿大主治医生：是我们的过错，实在对不起患者：没关系，少了条腿而已，你们下次注意就行了搜了下奥地利也发生过类似的事情有个82岁老汉截错大腿但是只罚了2700欧元因为医生坚持只是个错误，而不是重大过失只能说，世界是个巨大的草台班子这句话的含金量还在📈#加拿大一医院截错患者的腿##加拿大男子右腿须截肢却被截掉左腿# [组图共6张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hvn3w8zpkfj20ka0bdaci.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvn3w9u8ugj20k70bfadv.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvn3wah4xkj20ka0bbmyi.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvn3wbgga8j20kk0hotco.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvn3wcdnzij20k80bd76k.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvn3wcziv5j20u01k90z6.jpg",无,无,2024-11-15 18:37,荣耀X50,71,16,15
P0pKtqca1,看完最新更的第五期《再见爱人4》谁不说这节目放到现在已经是一部中式恐怖电影🎬最新一期节目嘉宾们被问6个人里谁符合自己完美伴侣标准❤️留几手和杨子都指自己老婆李行亮先是虚指和麦琳相反的方向后来想了想又说算了自己选杨子麦琳当时以为李行亮选的是黄圣依自我安慰说自己也这么觉得（麦也指了黄）可想想又真的委屈🤦♂️当场崩溃大哭罢录但李行亮完全没有做任何解释的想法过后他又单独找葛夕说：“其实刚刚那题我选的是你……”葛夕听到完全僵在原地不知道怎么办节目看到这里的时候脊梁真的很迷惑❓代入葛夕真的感觉自己有被骚扰到😅😅😅觉得李行亮这个情商怪不得能把麦琳逼疯但是后面李行亮和留几手的对白又让我共情了他他看到葛夕夫妻的自然流露互动相处模式后意识到他也是渴望被伴侣看见被关注到的可正当他做好准备去展示自己的内心时所有人又过来劝他，他不应该这么伤人应该去迁就麦麦，赶紧去哄哄她😮💨他已经不知道自己是否正常了“我现在是不是有病？我是不是需要心理医生”很恐怖啊，麦琳通过释放自己的情绪无形中pua了身边的所有人最典的就是葛夕开始反思自己对麦麦同理心不够而杨子是唯一不被麦绑架，直接回屋休息的人最后善良的人成为麦玲情感勒索的帮凶而李行亮觉醒的苗头被毫不留情地掐掉谁来救救他，他真的快碎掉了💔 [组图共9张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hvmxp380d8j20u01m5afp.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvmxp404n1j20u0140q6g.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvmxp4hwzbj20sg1f8wjv.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvmxp535xfj20u015wwjn.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvmxp5rv6aj20u01fy45o.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvmxp67togj20u0119aez.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvmxp6qqs8j20u01agn2m.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvmxp7aproj20u012sdj7.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvmxp7wap3j20u011kgpv.jpg",无,无,2024-11-15 15:03,荣耀X50,197,2,22
P0mOR1Ue3,今天凌晨上海短暂雨歇雷达图显示8点前后又会开始下雨上海今天阴有阵雨天气，和昨天差不多雨下下停停要下一整天，累积小到中雨这场雨是暖雨，不会带来气温的下降今天上海最高23℃，也和昨天气温接近强冷空气本周六深夜开始影响上海下周初体感阴冷，最高气温下降到15℃上海一般在12月上旬入冬，冬天越来越近了#脊梁聊天气# http://t.cn/A6nus9bu ,,无,无,无,2024-11-15 07:35,微博视频号,25,4,17
P0hK5DF5i,一个月前的广东韶关六岁女童被六年级男生泼开水事件大家还有没有印象9月29日，一一年级女孩在学校打开水时旁边一位六年级的男生主动帮她拧盖子结果却在拿过杯子后把杯里的开水直接从女孩的头上浇下导致女孩的脸、胸口和大腿被严重烫伤医院诊断二度烫伤，将来还会留疤💔女孩与男生完全不认识，无冤无仇当时当地公安机关认定男生构成“故意伤害”可因为事发时没满14周岁，所以没被行政处罚当地教育局和校方负责人还一直在袒护男生说男生泼开水只是“恶作剧”所幸受伤女童的爸爸自己有个自媒体账号事情发生以后就一直在网上发声11月7日，他被告知教育局与学校共6名相关人员已被处理女儿也顺利康复重返校园本来还在庆幸，虽然犯事的男生没被处罚但这事多少也算是有了个好结局可还是没想到人竟然可以坏到这个地步11月11日，女童爸爸在女儿的书包里翻到了一张恐吓信，上面写着：“还敢在抖音发你女儿追责视频，要你全家不好过”😅目前，公安已介入调查而女童爸爸为了不连累家人，已经离婚#被泼开水女童返校书包现恐吓信# [组图共9张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hvlycog3mxj20hs0metae.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlycph1ppj20k50z7adk.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvlycq0o07j20u01bwjyj.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvlycqr7syj20jb0o7dir.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvlycrkj5pj20i50tfgoz.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvlycrynhzj20li0dymyt.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlycsb5bwj20z40g9dhl.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvlycspjmaj20u01hv0y2.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvlyct3kesj20z30l1q58.jpg",无,无,2024-11-14 18:40,荣耀X50,247,22,27
P0gWyt2aS,吃过脊梁这刀鱼馄饨和白鱼馄饨的小伙伴一定都忘不了那份鲜美吧！不少粉丝来问脊梁有没有其他馄饨馅可以买脊梁和供应商沟通把家常馄饨也上线了吃过的小伙伴直呼妈妈的味道👩🏆低调实力派美味·大馄饨🎉返场多种口味可选！满足每个家人的胃口1⃣三鲜虾仁🍤2⃣油渣包菜🥣3⃣荠菜鲜肉🥬4⃣芹菜牛肉🐂尤其是油渣包菜口味好评出奇地多我们的家常馄饨回购率超高👍因为都是新鲜食材，现做现发的非冻品‼️非冻品‼️非冻品‼️跟超市买的那种冷冻馄饨比鲜美度绝对不在一个层次上✅一斤馅+一斤皮子🥟大概可以包40只大馄饨👍😃每款口味都是老客复购的好吃！休息日包好冷冻❄繁忙工作日💼晚上到家，煮上热气腾腾的一碗🍲 鲜香扑鼻，每一口都是幸福的感觉😭🚛江浙沪皖¥118起包邮！ [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hvluto7fb6j20hi0w4mzs.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvlutomx26j20u00u045d.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlutq81n7j20u0140109.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlutqmqfej213z0u0jww.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvlutr2a9vj20u02q1qcb.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvlutrlc0cj20sg38owvv.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvluts7ntxj20np16542e.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlutslua9j20u0140wii.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlutsylb9j20zk0qmwib.jpg",无,无,2024-11-14 16:38,荣耀X50,12,1,6
P0f4Xf8gd,最新一期《东方110》大家看了吗？2003年5月，上海杨浦区有一名全职妈妈在家中被害，令人离奇的是⬇️被害人被发现时上身只穿了内衣儿子房间的床单🛏上还有一个大洞当年警方调查了300多人都未能破案时隔20年，才终于抓到真凶......被害人的丈夫是一家企业的高管被害人自己也兼职做机票代销家庭经济条件很不错的✅警方调查后确定，作案凶器是👉从她家传真机上拔下来一根电源线凶手就地取材，用电源线勒死被害人是情杀❓仇杀❓还是图财❓家中钱包里的钱没被偷/保险柜没被撬被害人也没有被侵犯的痕迹部分床单被剪走✂️死者的睡衣也失踪说明凶手具备一定的反侦查意识案件发生后包括家属的社会关系在内侦查员都用尽方法都没有取得突破性进展😮💨尽管如此，技术人员还是在部分关键位置提取到了作案凶手的生物痕迹‼️2021年，警方运用最新刑事科学技术成功锁定了一名中国籍男子张栋（化名）2018年，他回国留下的生物痕迹与当年案发留下的痕迹经过对比被认定一致✅张栋1963年出生，目前定居在海外经调查，他当年在被害人丈夫公司当司机专门给高管开班车，因此他知道被害人家地址很可能以被害人丈夫同事为由进门今年2月，警方趁张栋回国办理旧房改建工程补贴款相关事宜将其抓获被抓后，张栋坚持说自己没杀过人可警方问到关键信息，他却只沉默不辩解因为警方这边已经形成完整证据链目前张栋因涉嫌故意杀人罪已被依法批准逮捕#男子杀害全职主妇逃亡21年后落网# [组图共9张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hvlmkeg84rj20cd0aagmg.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvlmkfrukhj20cn0bajsd.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvlmkgyj4tj20cn0bjjs3.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvlmkhc9o3j20ah090jro.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvlmki06a1j20nc0elgmn.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvlmkimu0xj20kh0flwft.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvlmkjahd2j20lf0ect9l.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvlmkjpkjhj20lk0uaq6m.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvlmkk5espj20sg0u3gnq.jpg",无,无,2024-11-14 11:53,荣耀X50,50,14,29
P0eZ9Ekqn,今天11点前后上海局地出现阵雨中午前后上海体感略显闷热主雨区今天下午会抵达上海大家下午出门记得带好雨具🌂#脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-14 11:39,微博视频号,14,1,4
P0dQEdigZ,四台风共舞的局面目前只剩下仨银杏登陆越南后很快消散23号台风桃芝在珠三角外海踟蹰许久现在已经快要被冷空气掏空即将减弱为热带抵压25号台风天兔目前是西太的大明星昨天深夜天兔开出针眼，爆发成为超强台风天兔会向我国台湾进发，随后东折奔向琉球天兔对上海不会有直接影响但它吸引强冷空气深入南下上海本周日会出现大幅降温#台风天兔##台风桃芝# http://t.cn/A6nmyzeG ,,无,无,无,2024-11-14 08:45,微博视频号,13,1,11
P0dISecSO,南面有好几个台风顶着北面有冷空气顶着暖湿气流这两天没地方去可以去所以这两天我国南方出现大幅增温今天早晨上海气温就很奇葩以往凌晨6～7点往往是全天气温最低点但今晨气温大幅上升，8点已经21℃上海今天是阴有雨的天气，最高23～24℃雷达图显示雨区目前在江西～浙江一带下午上海南部会受到雨区影响今天晚上雨带会覆盖全上海大家晚上回家记得带好雨具🌂本周六新一轮冷空气南下上海周日开始会有大幅降温出现下周初上海天气肃杀，最高气温跌到15℃#脊梁聊天气# http://t.cn/A6nm2s9W ,,无,无,无,2024-11-14 08:26,微博视频号,11,3,5
