id,user_id,screen_name,text,created_at,article_url,at_users,attitudes_count,comments_count,ip,location,reposts_count,retweet_id,source,topics,user_authentication
5.10E+15,1736079537,醉卧林下观云听涛--月见执圭,瑞士卷事件吐槽：1.无论事件真假，这都是一个傻X问题。2.如果是哪个公司、组织、个人搞的这个事件这个话题，试图挑事、带货，诅咒公司破产、组织全刑、个体进牢。3.所有一切跟风搞短视频用这个事搞再现的，一律该被平台封号。4.一切娇妻个体们用分法去问老公的，不客气地说，你们脑子进水了该早点进医院就医！好好的日子不过，没事儿找事儿，纯粹是闲着蛋疼。（本来就不该问）（家里人的态度，用不着问自己也该清楚明白）（把你当人的，几块点心谁会在乎？）（把你当女奴的，你自己心里没点数自己双手向上一切依附他人吗？）你们也好意思在堂皇盛世中，为了一两块点心哭诉不公？（问这个，不止丢你们自己、你们亲亲老公、你们家庭、你们社区乃至城市的脸面！）连几块钱一个的点心都不能自己做主的话，老公拋弃你和你的两个孩子不再支付生活费抚养费，每个月不给你钱后，你怎么养活自己和两个孩子？建议别做家庭主妇了，找个工作上班去吧，哪怕每个月拿最低工资标准呢，好歹能想吃啥买啥。,2024/11/5 23:46,,,0,0,重庆,,0,,荣耀30 Pro+ 5G,,普通用户
5.10E+15,6572756723,半程KeMeng,“瑞士卷事件”当事人称非常后悔并抱歉：当天我老公一个外贸单黄了，心情不是很好。我们平时也是吵吵闹闹，那段时间关系确实存在了问题（视频来源：潮新闻）#瑞士卷怎么分#L半程KeMeng的微博视频,2024/11/5 23:46,,,151,17,浙江,,4,,微博视频号,瑞士卷怎么分,金V
5.10E+15,1782370260,韦观Joe,#瑞士卷当事人称非常后悔并抱歉#8个瑞士卷事件当事人发声：后悔，抱歉“8个瑞士卷怎么分”引发热议，当事人回应称并非摆拍。因丈夫外贸订单黄了情绪差才有指责，自己本想记录生活发牢骚，没想到发酵严重。当事人后悔占用公共资源，对大家表示抱歉，社区已介入帮忙疏解其家庭压力。本来就是家庭琐事，为何受到如此关注。我认为是把特定环境下的事情，放到了公共视野中，这就引起了公序良俗的对立！让人们有了谴责的话题，再加上舆论的发酵，引出了更高层级的对立。瑞士卷当事人的道歉，虽然无法改变已经发生的事情，但至少展现出了敢于承担责任的态度。在这个信息爆炸的时代，每个人都可能成为焦点，学会反省和道歉，是我们共同成长的一课。作为新闻博主，我认为这样的认错态度值得肯定，也希望我们都能从中吸取教训，让网络环境更加和谐。,2024/11/5 23:45,,,1,2,贵州,,0,,大理寺卿iPhone 16 Pro Max,瑞士卷当事人称非常后悔并抱歉,金V
5.10E+15,5974956582,糖tang不拉叽,最近瑞士卷的风比较大。问“你有6个瑞士卷，你怎么分？”答“我不吃！”问：你知道这个梗吗？答：不晓得啊！你问就是有鬼！哈哈哈,2024/11/5 23:45,,,0,0,新疆,,0,,HUAWEI P50E,,普通用户
5.10E+15,1878069040,OnlyOne_GR,我一个人吃#瑞士卷怎么分#,2024/11/6 21:36,,,1,1,宁夏,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5.10E+15,5584866198,顺顺儿的顺儿,#瑞士卷怎么分#八个我都吃！哼，瑞士卷必须自由！,2024/11/5 23:45,,,0,1,内蒙古,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5.10E+15,3503500485,庄子要努力,尽情感受秋天�美死了1️⃣坐在小溪里的石头上吃零食来了个大哥要过来得让路上一秒嘻嘻哈哈问我自个儿瑞士卷怎么分呢下一秒为了给大哥让路一个瑞士卷掉小溪里了这下不用分了2️⃣走错路走到了个宽一点的小溪上面的石头布满青苔来回两趟两个穿newbalance的双双落水事实证明这个牌子不防滑我的两只脚外加一个裤腿后来经历无数走路被我的脚烘干了3️⃣遇到好心经常徒步的大哥带我们走经典路线还开车送我们回市区好人啊好人免费向导兼职免费司机,2024/11/6 21:34,,,4,2,浙江,,0,,iPhone客户端,,普通用户
5.10E+15,7805609625,杭田视频,【#瑞士卷怎么分席卷全网老公#】这两天，“瑞士卷怎么分”应该已经成为每一位老公的必考题了。#8个瑞士卷宝妈吃几个不自私#事情的起因得追溯到一条相当气人的视频，10月28日，一位全职宝妈在社交平台上发布了一条视频。视频的内容记录了她与老公的一次争吵，争吵的原因简单到你难以想象。宝妈当天买了一盒瑞士卷，总共8个瑞士卷，女儿吃了2个，儿子吃了2个，老公吃了2个。夜深孩子们都睡了以后，她自然认为剩下2个瑞士卷该自己吃，没想到蛋糕还没进嘴里，却遭到了老公的一顿批评。至于为什么不让吃，她老公给出的理由是：①他认为瑞士卷是零食，自己老婆应该吃饭的时候多吃饭，这样才算给孩子们当榜样，而不是晚上吃零食。②他认为，瑞士卷他老婆吃了，孩子就没得吃了，所以吃瑞士卷是自私的行为。一顿话下来把老婆都气无语了。当初是你让我当全职妈妈的，现在却吃个蛋糕都要管东管西。结果，老公根本没想着去听宝妈的话，反手就是否认三连，把一句“你又想多了”扣在宝妈头上。在网友们愤愤不平的同时，“我可以吃几个瑞士卷”也成为了全网老公们的必考题。（脊梁in上海SH）,2024/11/6 21:33,,,0,0,山东,,0,,OnePlus 8T,"瑞士卷怎么分席卷全网老公,8个瑞士卷宝妈吃几个不自私",金V
5.10E+15,6723451248,新浪健康派,#100克瑞士卷热量等于三碗米饭##这类人不建议食用瑞士卷#小调查：你最近因“瑞士卷怎么分”下单瑞士卷了吗？#瑞士卷可不兴一次吃6个啊#你最近因“瑞士卷怎么分”下单瑞士卷了吗？,2024/11/6 21:31,,,167,0,北京,,1,,微博网页版,"100克瑞士卷热量等于三碗米饭,这类人不建议食用瑞士卷,瑞士卷可不兴一次吃6个啊",蓝V
5.10E+15,7376740656,梦里一只Q,真是服了，别问男的瑞士卷怎么分了。权利要掌握在自己手里啊，把选择权分配权给男的干嘛，自己想买多少买多少，想吃多少吃多少。不要把希望寄托在别人身上�,2024/11/6 21:30,,,1,0,浙江,,0,,一加12 十年旗舰,,普通用户
5.10E+15,1005365112,LoveRossi,夜深人静还有俩吃不吃#瑞士卷##瑞士卷怎么分#,2024/11/6 21:30,,,3,3,北京,,0,,Redmi K60,"瑞士卷,瑞士卷怎么分",普通用户
5.10E+15,3137635591,撇撇不李姐,#李撇吃啥了#16个瑞士卷，怎么分都够分,2024/11/12 15:39,,,3,1,辽宁,,0,,iPhone客户端,李撇吃啥了,普通用户
5.10E+15,2291471981,济宁新闻网,【瑞士卷怎么分？营养专家：#一个瑞士卷热量相当于一碗饭#】近日，“瑞士卷怎么分”被大众热议，有网友晒出自己一口气吃了6个的截图。但是，#瑞士卷可不兴一次吃6个啊#！国家注册营养师、湖南省胸科医院营养科主任张胜康表示，一个瑞士卷的热量几乎等于一碗米饭，如果不想长胖或者血糖升高，最好是吃一个#瑞士卷#，少吃一碗米饭，以此类推。（综合湖南日报、潇湘晨报）L潇湘晨报的微博视频,2024/11/6 21:29,,,10,10,,,10,,微博视频号,"一个瑞士卷热量相当于一碗饭,瑞士卷可不兴一次吃6个啊,瑞士卷",蓝V
5.10E+15,5138734984,InaMokYingXin,#熏鸡销量#什么是熏鸡知道的解释一下《再见爱人4》播出至今，“麦学”异军突起。要说互联的热潮真是不休不止前段时间流行怎么分瑞士卷，最近不少人又被“熏鸡”刷屏了。,2024/11/12 15:34,,,21,7,北京,,5,,�️快转iPhone客户端,熏鸡销量,红V
5.10E+15,2541622810,金融小姐999,#瑞士卷怎么分#这个事件让全网男性被迫考试，女性们祈求到了与当事人不一样的答案，便觉得被幸福包裹，可我觉得蛮可悲的。吃不吃瑞士卷，吃多少，什么时候吃，是成年人自己就能决定的，哪怕是另一半也无权管制，可大家把自己这个权利上交，又去祈求被允许，多么可笑啊，好像作为奴仆的各方在相互比较自己的奴隶主对自己更好的竞赛，毫无意义。,2024/11/6 21:28,,,2,0,河南,,0,,荣耀30 5G,瑞士卷怎么分,普通用户
5.10E+15,1948630450,厦门校园,【#8个瑞士卷福建学子怎么分#】假如买了8个瑞士卷，两个人怎么分？#福建大学生解决瑞士卷难题#。激烈讨论过后无解，自己一个人全吃了，谁也别想吃我的瑞士卷！（via.天才土土）L厦门校园的微博视频,2024/11/12 15:30,,,1,0,,厦门,0,,大学生超话,"8个瑞士卷福建学子怎么分,福建大学生解决瑞士卷难题",蓝V
5.10E+15,3337785062,是梅姐呀,#下午茶#不可辜负的美食超话#瑞士卷#最近都说的话题#瑞士卷怎么分#今天就做了一条8块�看看今晚我能吃多少块,2024/11/12 15:27,,,0,0,广东,,0,,不可辜负的美食超话,"下午茶,瑞士卷,瑞士卷怎么分",普通用户
5.10E+15,2815663917,黑龙江日报,【#东北人怎么分瑞士卷#】“八个瑞士卷，如果好吃，我应该看不见，如果不好吃，我应该会吃七个半”这用分呐？！#东北男人约等于剩饭处理机##刻在基因里的东北传统#@龙头视野L龙头视野的微博视频,2024/11/12 15:25,,龙头视野,2,0,,,2,,微博视频号,"东北人怎么分瑞士卷,东北男人约等于剩饭处理机,刻在基因里的东北传统",蓝V
5.10E+15,1898422943,小桁子儿,我问她爸:家里如果有4个瑞士卷，怎么分？他:你一个我一个嘟嘟一个狗一个由此可见我家真的是一个十分平等的家庭。人人平等，人狗平等,2024/11/6 23:37,,,1,2,河北,,0,,荣耀100 写真相机,,普通用户
5.10E+15,7512484494,龙头视频,【#东北人怎么分瑞士卷#】“八个瑞士卷，如果好吃，我应该看不见，如果不好吃，我应该会吃七个半”这用分呐？！#东北男人约等于剩饭处理机##刻在基因里的东北传统#@龙头视野L龙头视野的微博视频,2024/11/12 15:25,,龙头视野,4,0,,,0,,微博视频号,"东北人怎么分瑞士卷,东北男人约等于剩饭处理机,刻在基因里的东北传统",蓝V
5.10E+15,5737380652,西瓜味的范美丽,我：一盒瑞士卷�8个，以后有孩子咱仨怎么分？�：首先，你肯定得让我吃…%？#-$￥……我也是万万没想到，哈哈哈哈哈哈#瑞士卷怎么分#,2024/11/6 23:36,,,1,2,辽宁,,0,,Redmi K60,,普通用户
5.10E+15,6857247517,龙头新闻,【#东北人怎么分瑞士卷#】“八个瑞士卷，如果好吃，我应该看不见，如果不好吃，我应该会吃七个半”这用分呐？！#东北男人约等于剩饭处理机##刻在基因里的东北传统#@龙头视野L龙头视野的微博视频,2024/11/12 15:25,,龙头视野,1,0,,,0,,微博视频号,"东北人怎么分瑞士卷,东北男人约等于剩饭处理机,刻在基因里的东北传统",蓝V
5.10E+15,2080509025,张小培_,#瑞士卷怎么分#瑞士卷真的是一盒8个,2024/11/6 23:33,,,0,2,北京,,0,,OPPO Find N3,瑞士卷怎么分,普通用户
5.10E+15,7370489245,rayraysoooo,y问五个瑞士卷寝室六个人怎么分zt和蔡总如出一辙“五个都自己吃啊”哈哈哈哈哈哈哈哈哈哈哈感觉是没良心寝室,2024/11/12 15:08,,,1,2,湖北,,0,,荣耀Magic6,,普通用户
5.10E+15,1751714412,大皖新闻,【瑞士卷怎么分？营养专家：#一个瑞士卷热量相当于一碗饭#】近日，“瑞士卷怎么分”被大众热议，有网友晒出自己一口气吃了6个的截图。但是，#瑞士卷可不兴一次吃6个啊#！国家注册营养师、湖南省胸科医院营养科主任张胜康表示，一个瑞士卷的热量几乎等于一碗米饭，如果不想长胖或者血糖升高，最好是吃一个#瑞士卷#，少吃一碗米饭，以此类推。（综合湖南日报、潇湘晨报）L潇湘晨报的微博视频,2024/11/6 23:30,,,7,0,,,1,,微博视频号,"一个瑞士卷热量相当于一碗饭,瑞士卷可不兴一次吃6个啊,瑞士卷",蓝V
5.10E+15,1948630450,厦门校园,【#福建大学生解决瑞士卷难题#】瑞士卷成了世界难题？#8个瑞士卷福建学子怎么分#？真消费才敢说话。大学生马上出发，一路上激烈讨论、跃跃欲试，结果发现根本消费不了……（via.美女一分之四）L厦门校园的微博视频,2024/11/12 15:00,,,98,25,,厦门,7,,大学生超话,"福建大学生解决瑞士卷难题,8个瑞士卷福建学子怎么分",蓝V
5.10E+15,7747824131,赚钱去买烤地瓜,//@不洗苦茶子的独立女性:#女性智慧##女性成长##中华女性魅力时刻##媒体评瑞士卷事件##瑞士卷怎么分##瑞士卷当事人称非常后悔并抱歉##女性力量##独立女性#//@小铭哥Cresposun:给多少彩礼，女方都可以出轨。给多少钱，女方都可以出轨。出轨是女性的权利。女性出轨不犯法。,2024/11/8 21:41,,"不洗苦茶子的独立女性,小铭哥Cresposun",0,0,内蒙古,,0,,Xiaomi 14,"女性智慧,女性成长,中华女性魅力时刻,媒体评瑞士卷事件,瑞士卷怎么分,瑞士卷当事人称非常后悔并抱歉,女性力量,独立女性",普通用户
5.10E+15,5887552408,大概是水果味儿,我也问了讲话快如果有八个瑞士卷他要怎么分，他说那要看有几个人，说我俩各一个，姐姐姐夫外甥各一个，老妈（我婆婆）一个，剩下俩个一个给孩子一个给我，孩子现在还不能吃，孩子那个给他。fine，是很理科的回答，没有意外！,2024/11/6 23:29,,,0,0,海南,,0,,荣耀Magic4,,普通用户
5.10E+15,1757318985,冯骏骅,吃瑞士卷啦！一人一个，儿子不在考虑范围#我的声活#冯骏骅超话,2024/11/12 12:56,,,768,59,,,4,,冯骏骅超话,我的声活,
5.10E+15,6480580154,一又二分之一的懿儿酱i,冯姐，咱家的瑞士卷怎么分的，天哥吃几个，哪个更好吃～～,2024/11/12 14:40,,,768,0,山东,,0,5.10E+15,荣耀Magic5 Pro,,普通用户
5.10E+15,1403996975,幽默2046,#瑞士卷怎么分#今天媳妇买了瑞士卷，问我怎么分？,2024/11/8 21:41,,,28,14,北京,,0,,华为 Mate X5 典藏版,瑞士卷怎么分,红V
5.10E+15,5816771217,想换个名字咯,咱家有八个瑞士卷瑞士卷是啥？你别管就是小蛋糕好叭然后呢咱家你上班赚钱我全职在家带俩娃哦豁一家四口八个瑞士卷怎么分你四个俩娃一人两个你不吃？我上班去了啊我笑死,2024/11/6 23:28,,,0,0,陕西,,0,,iPhone客户端,,普通用户
5.10E+15,7055292147,甜桃味的阿泽,八个瑞士卷你我余娇娇怎么分@TF家族-余宇涵yh,2024/11/8 21:40,,TF家族-余宇涵yh,0,0,江苏,,0,,鱼韩妈咪的Android,,黄V
5.10E+15,2735921474,甜井,网友居然不知道瑞士卷的梗哈哈哈我问他以后有孩子了我们一家三口八个瑞士卷怎么分网友想了会说：那还不简单孩子两个我俩一人三个孩子吃那么多干嘛哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈给他看了视频以后我又问他有十六个一家三口怎么分他说十个给我吃剩下六个放冰箱也给我吃哈哈哈哈哈哈哈有被笑到,2024/11/6 23:28,,,1,0,湖北,,0,,,,普通用户
5.10E+15,6081139433,Hereislebby,8个瑞士卷怎么分？点都点不上分什么分,2024/11/8 21:38,,,4,3,重庆,,0,,Xiaomi 14,,普通用户
5.10E+15,5822023793,叙哭,大星：狼狼，八个瑞士卷怎么分？KPL超话,2024/11/6 23:26,,,1,0,河北,,0,,KPL超话,,黄V
5.10E+15,1954297323,迪笨笨,家门口烘焙店出了四色瑞士卷，真的是紧跟潮流，回来路上我问小鱼儿这四个瑞士卷怎么分？小鱼儿说：一人一个呗，你还想考验我？我：,2024/11/8 21:37,,,0,0,河北,,0,,iPhone客户端,,普通用户
5.10E+15,2185842284,花见花开的尾巴花,一顿烤肉哐哐炫➕8个瑞士卷，管他怎么分，我直接吃了仨,2024/11/6 23:20,,,6,4,陕西,西安,0,,iPhone,,普通用户
5.10E+15,1956509047,女战士是壮士确实很壮实,八个瑞士卷怎么分！,2024/11/8 21:27,,,1,1,山东,,0,,iPhone客户端,,普通用户
5.10E+15,6140932271,山海牡蛎,#瑞士卷可不兴一次吃6个啊#【瑞士卷怎么分？营养专家：#一个瑞士卷热量相当于一碗饭#】近日，“瑞士卷怎么分”被大众热议，有网友晒出自己一口气吃了6个的截图。但是，#瑞士卷可不兴一次吃6个啊#！国家注册营养师、湖南省胸科医院营养科主任张胜康表示，一个瑞士卷的热量几乎等于一碗米饭，如果不想长胖或者血糖升高，最好是吃一个#瑞士卷#，少吃一碗米饭，以此类推。（综合湖南日报、潇湘晨报）L潇湘晨报的微博视频,2024/11/6 23:19,,,0,0,浙江,,0,,微博视频号,"瑞士卷可不兴一次吃6个啊,一个瑞士卷热量相当于一碗饭,瑞士卷",黄V
5.10E+15,7865012821,被金碳咬了一口的糯米滋,cwy咋能这么爱那个xy呢感觉会问xy瑞士卷怎么分,2024/11/8 21:25,,,7,6,浙江,,0,,iPhone 15 Pro Max,,红V
5.10E+15,7488907683,鱿鱼丝_YYS,回家打开冰箱发现好多盒瑞士卷�也是跟上时事了#八个瑞士卷怎么分#,2024/11/8 21:09,,,2,2,湖南,,0,,iPhone客户端,八个瑞士卷怎么分,普通用户
5.10E+15,6588821515,克母鸡,你有八个瑞士卷，今晚怎么分给面前这四个人？#郑钦文vs克雷吉茨科娃##萨巴伦卡vs高芙##瑞士卷怎么分#,2024/11/8 21:01,,,2329,146,广东,,30,,,"郑钦文vs克雷吉茨科娃,萨巴伦卡vs高芙,瑞士卷怎么分",金V
5.10E+15,6611644680,Estelle09486,#瑞士卷当事人称非常后悔并抱歉#我问老公，瑞士卷怎么分？他说：“瑞士卷是啥？发型吗？”,2024/11/5 22:53,,,2,0,山东,,0,,iPhone客户端,瑞士卷当事人称非常后悔并抱歉,普通用户
5.10E+15,3169999160,HealerMay-,#瑞士卷当事人称非常后悔并抱歉#这个火起来就跟莫名其妙？一刷都是问瑞士卷怎么分的，看得我一脸问号，不行多买点不就完了，搁那问问问问啥啊,2024/11/5 22:53,,,2,0,浙江,,0,,�今日营业日记,瑞士卷当事人称非常后悔并抱歉,红V
5.10E+15,6271915264,努力挣钱买自动麻将桌,#瑞士卷怎么分#不患寡而患不均建议别买就不用分了,2024/11/5 22:53,,,2,0,江苏,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5.10E+15,6971726471,这次好像真的没救了,看过这集//@八爪橙:�➡️网速比利亚姆还快//@曹行女:回复@八爪橙:liam今天给noel发短信，一共有八个瑞士卷你和我和安安和基因怎么分啊�。noel说wtf？拿着你的瑞士卷滚蛋。liam上小红薯发帖说我老公好爱我，八个瑞士卷全给我���。,2024/11/5 22:53,,"八爪橙,曹行女",136,0,湖南,,2,5.10E+15,vivo S9e 极夜自拍,,普通用户
5.10E+15,6083495220,禹湘琴,#瑞士卷怎么分#我雨儿一个人吃八个,2024/11/5 22:53,,,0,1,安徽,,0,,,瑞士卷怎么分,普通用户
5.10E+15,7838166128,枝枝枝语,#瑞士卷当事人称非常后悔并抱歉#好讽刺啊八个瑞士卷怎么分,2024/11/5 22:53,,,0,0,四川,,0,,吱吱吱的Android,瑞士卷当事人称非常后悔并抱歉,黄V
5.10E+15,7454827269,签熹茶饮,#瑞士卷怎么分##瑞士卷怎么分席卷全网老公#谢邀~我选择8个都炫自己嘴里，再配上一杯锡兰红茶~,2024/11/5 18:00,,,0,0,上海,,0,,微博网页版,"瑞士卷怎么分,瑞士卷怎么分席卷全网老公",蓝V
5.10E+15,1808845870,猫太太517,侯卓成超话猴哥8个瑞士卷你怎么分一个男人犯得错，全天下男人的考卷，哈哈哈哈好想知道猴哥怎么回答,2024/11/5 22:52,,,19,5,湖北,,0,,侯卓成超话,,普通用户
5.10E+15,7411372886,重生之我在医院当牛马电工,《我不会问我老公的问题》最近网上瑞士卷很火但是我绝对不会问我老公因为我老公根本不知道什么是瑞士卷为啥他不知道呢因为我每次都偷吃不让他看到#瑞士卷怎么分#,2024/11/5 17:59,,,0,0,河北,,0,,vivo X80,瑞士卷怎么分,普通用户
5.10E+15,2285516683,暖暖sunfish,瑞士卷火了，我问我家赵哥：我买4个瑞士卷，咱家三个人怎么分？赵哥：什么是瑞士卷？夹心�么？放平切三份，一人4块…………赵哥这以为我这数学老师给他整数学题呢……,2024/11/5 22:51,,,0,0,北京,,0,,iPhone 15 Pro Max,,普通用户
5.10E+15,1950009513,乘着薰衣草的味道飞翔,瑞士卷自由啊，姐妹们#瑞士卷##瑞士卷怎么分#,2024/11/5 17:59,,,1,1,江苏,,0,,iPhone客户端,"瑞士卷,瑞士卷怎么分",普通用户
5.10E+15,6331329467,等你在下个天晴,#瑞士卷当事人称非常后悔并抱歉#无语了，整件事情都莫名其妙的，一个瑞士卷怎么会上升到如此高度，自己买的瑞士卷想怎么分就怎么分,2024/11/5 22:51,,,2,0,江西,,0,,,瑞士卷当事人称非常后悔并抱歉,红V
5.10E+15,7681037710,过期的冬季_,老婆如果有八个瑞士卷你会怎么分？其实是我没有老婆也吃不起瑞士卷,2024/11/5 17:59,,,1,0,河北,,0,,iPhone 13 Pro,,普通用户
5.10E+15,6352610891,果立方水果酒,别管瑞士卷了，管管果立方怎么分吧！急！！有没有山东朋友来告诉我这题怎么做？？不是山东的也行，会做题就行！7瓶果立方怎么分给8个同事？我说一瓶就15-23度，不给实习生喝免得一口上头，马上就想走领导好像不是很满意�#果立方##果立方水果酒##上头酒##瑞士卷怎么分##职场经验##拯救职场不开心##拯救职场不开心#,2024/11/5 17:58,,,1,1,重庆,,0,,iPhone客户端,"果立方 ,果立方水果酒,上头酒,瑞士卷怎么分 ,职场经验,拯救职场不开心 ,拯救职场不开心",蓝V
5.10E+15,6627256835,娇妻一诺,#瑞士卷怎么分#我认为这八个瑞士卷都应该给胖猫吃,2024/11/5 17:58,,,1,2,韩国,,0,,OPPOFindx7iPhone客户端,瑞士卷怎么分,普通用户
5.10E+15,6325403916,暴躁糖老师,一天到晚都刷瑞士卷，瑞士卷，烦死了，有啥可讨论的我请问，始终一句话，别人怎么对待你，是你自己允许的，烦死了#山姆瑞士卷##瑞士卷##瑞士卷怎么分##婚恋##家庭地位##说教型老公#,2024/11/5 17:58,,,0,0,湖南,,0,,iPhone客户端,"山姆瑞士卷,瑞士卷,瑞士卷怎么分,婚恋,家庭地位,说教型老公",普通用户
5.10E+15,1299321623,鸩羽毒舞,马天宇超话#马天宇建议取消8个装瑞士卷#还是你带种有话就说，关于瑞士卷怎么分，他说卷个p，一个男人犯的错，全天下男人得考试，我建议取消8个装瑞士卷，看到唐山打人事件，他直接开炮，下次通报的时候直接带遗照吧，看到老师殴打学生，他说这是根坏，情绪不稳定，不适合当老师。有事他是真上啊，马天宇是真能处。L鸩羽毒舞的微博视频,2024/11/5 17:56,,,42,30,上海,,1,,马天宇超话,马天宇建议取消8个装瑞士卷,红V
5.10E+15,7287477724,正版无敌小熊,受不了瑞士卷怎么分这个话题了，为什么自己想吃东西还要问别人的意见啊，通过分瑞士卷来证明他超爱也属实没有必要，爱很好证明也没办法证明，不需要问，日常生活中的感受就可以告诉你答案。但这个事情也给我们一个警示：女性进入婚姻后也请一定要把自己放在第一位，绝对不要成为缠绕在大树上的藤蔓。,2024/11/5 17:56,,,0,0,福建,,0,,Redmi K60,,普通用户
5.10E+15,7307104795,八爷煮娱,#瑞士卷怎么分席卷全网老公#老婆孩子先吃，不够吃再买！我不吃甜的,2024/11/5 21:49,,,3,5,江苏,,0,,iPhone客户端,瑞士卷怎么分席卷全网老公,红V
5.10E+15,5480412715,兰州微事,【评论丨#别掉进8个瑞士卷怎么分的话题陷阱#】#瑞士卷怎么分别成为第二个秦朗丢作业#“8个瑞士卷怎么分？”近日，相关词条冲上了热搜。据报道，这个问题源自一女子在网络上发布的一则视频。视频记录了她与老公的一次争吵：家里买了一盒瑞士卷，总共8个，女儿吃了2个，儿子吃了2个，老公吃了2个。夜深孩子们都睡了以后，她拿出剩下的2个瑞士卷自己吃，还没进嘴里，就遭到了老公的一顿批评，理由是家长应多以身作则多吃正餐少吃零食，而且如果妈妈吃了，孩子就没得吃了。初看这个问题，还以为是一道数学题。仔细一看，原来是道“伦理题”。视频中女子感叹，原来自己已经卑微到连自主吃一个小蛋糕的权利都没有了。在网传的视频配文中，她提及和女儿说起想和丈夫离婚时，女儿小小的身体哭得发抖，于是她就只能妥协了。理性地说，有两种可能，一是这条视频记录的是真事。生活中，有的夫妻就是容易因为生活琐事而产生较大的争端，甚至因饭菜不合口味、因谁来做饭而吵到家庭“崩盘”的案例也有不少。当然，也有一种可能，视频内容只是一个段子。正如一些网友怀疑这多半是编的，就是为了挑起对立和矛盾来博取流量。无论事件性质如何，旁人都不妨把它当成一段网络“花絮”看待就好。正应了这句话，一旦把“花絮”当成严肃话题，不仅正襟危坐地“做题”，还陷入牛角尖，甚至影响到自己的价值判断和家庭稳定，那就属于别人挖坑自己跳了。确实，谁都有权利评判一件事，且谁也无法预料自己的一次点击会成为网络海啸的一份力量，但须知，“秦朗巴黎丢作业”的殷鉴不远，点到为止，远离“话题撕裂”，不扩大，不伤人，也是一种有意义的理性。O网页链接O评论丨别掉进“八个瑞士卷怎么分”的话题陷阱,2024/11/5 21:49,,,1,3,甘肃,,0,,微博网页版,"别掉进8个瑞士卷怎么分的话题陷阱,瑞士卷怎么分别成为第二个秦朗丢作业",红V
5.10E+15,5528214459,春春心中的玉米粒,#瑞士卷怎么分席卷全网老公#这觉悟,2024/11/5 21:48,,,0,0,江苏,,0,,荣耀100 写真相机,瑞士卷怎么分席卷全网老公,普通用户
5.10E+15,1516170715,不止是飞行,#瑞士卷当事人称非常后悔并抱歉#据潮新闻11月5日报道，“8个瑞士卷怎么分”事件的当事人称，视频并非摆拍，当事人是一名全职宝妈，目前与丈夫租房子生活。到底是不是摆拍，只有当事人自己的最为清楚。这件事最可怕的地方在于，原本一件小事情却被无限放大，从个例直接跨越到群体，一群人在拱火，这与之前自己工资买榴莲被老公责怪的一个套路。视频拍摄于10月28日晚八点多，当时两个孩子刚刚入睡，她打算吃剩下的两个瑞士卷。而那天她丈夫跟了很久的一个外贸订单黄了，情绪不佳，才说了视频中那些话。当事人表示近期双方生活、工作压力都比较大，时有争吵，当天本想拍个视频记录生活，没想到丈夫会那样说。该视频于对话发生后的第二天晚上发布，之后夫妻俩仍正常生活。但由于这段时间两人情绪都不好，本只是想发发牢骚，没想到事情会发酵得如此厉害，便立马删除了视频。当事人还说：“这次事件占用了太多公共资源，给大家带来不必要的困扰，我也感到非常后悔和抱歉。”当天，社区工作人员也对当事人的生活状况进行了进一步了解，并分享了相关的公益性、普惠性服务，为其家庭疏解压力提供帮助。律师发声针对此事，有律师表示：根据有关规定，在自媒体发布虚构情节，剧情等内容应当按照有关要求，其以显著方式标记虚构或演绎标签；摆拍、虚假编造、误导群众，挑起公众情绪对立，扰乱社会秩序，造成社会不良影响，将依法追究法律责任。结语本身孙菲菲就是带货主播，现在经常和老公一起直播，甚至有网友发现，孙菲菲已经在直播间卖瑞士卷了。如果这件事情真的是虚构的，是剧情，那“瑞士卷”事件女主孙菲菲很可能会受严厉的处罚。另一方面，一次次的出现靠制造男女对立、冲突、矛盾的网红事件，也说明了网络监管这方面真的需要加强，有关的惩处更应该严厉。期待，后续看到官方的调查通报，给我们揭开事情的真相！,2024/11/5 21:45,,,50,8,山西,,0,,荣耀Play8T,瑞士卷当事人称非常后悔并抱歉,红V
5.10E+15,7463302127,十一shiyiii,我问小猪:如果有8个瑞士卷怎么分，他问我为什么不能是羊肉卷,2024/11/5 21:43,,,1,0,河北,,0,,Xiaomi 13,,普通用户
5.10E+15,5458007019,___汁昂张,我问王路遥8个瑞士卷怎么分他说他不确定到家还能剩几个,2024/11/5 21:42,,,0,0,河北,,0,,iPhone 14 Pro(银色),,普通用户
5.10E+15,1924409462,小雪灰灰灰,我问老王买8个瑞士卷怎么分，他想都不想：你先吃，吃剩了给我。实际上，我家也确实一直都是这么做的,2024/11/7 22:21,,,0,1,澳大利亚,,0,,iPhone客户端,,普通用户
5.10E+15,6363951234,吃饭饭饭饭-,#时代少年团七个人分八个瑞士卷#苹果都分不明白还分瑞士卷，最好的方法是都给你团一番，一番不要的下番爱怎么分怎么分,2024/11/7 22:18,,,1,0,山东,,0,,Android,时代少年团七个人分八个瑞士卷,普通用户
