id,user_id,screen_name,text,created_at,article_url,at_users,attitudes_count,comments_count,ip,location,reposts_count,retweet_id,source,topics,user_authentication
5097060414002020,6403039739,Wintwat,#瑞士卷怎么分#顺直女又狂欢啦..这种拿着瑞士卷问自己男朋友怎么分然后得到一个好结果的。不就是踩着其他女性的悲剧彰显自己有个好老公好男友吗一盒不到五十块的东西顺直女就感到被爱了。宝宝你要真的好奇你就问问孩子能不能跟你姓以后你要是和你老公离婚财产能不能公平分配好吗好的。,2024-11-04 18:49,,,1,0,广东,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097060353181760,6272355354,梅梅很,#瑞士卷怎么分#消费降级了去年分榴莲今年分瑞士卷,2024-11-04 18:49,,,1,0,湖南,,0,,HUAWEI Mate 60,瑞士卷怎么分,普通用户
5097060329849390,6519958606,灰兔麦芽糖,#瑞士卷怎么分#看到了吧，女人没结婚可以穿金戴银，结了婚连瑞士卷都不能吃了，要吃还得分着吃。。。,2024-11-04 18:49,,,0,1,山西,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097060309401643,5618892998,因果加诸吾身,#瑞士卷怎么分#我不爱吃，全部给老婆孩子。但我还未婚呢。,2024-11-04 18:48,,,1,0,,,0,,华为Mate30E Pro 5G,瑞士卷怎么分,普通用户
5097060256710732,6622977424,-西瓜味手表,瑞士卷文学本质上不就是男本位思想的“雌竞王者”（这个高级词汇我还是在喵咪映画里分析朴妍珍人物性格学到的）看到类似视频我都快吐了，说什么买几个瑞士卷老公会怎么分本质上不就是把老公当“上帝”对所施以的小恩小惠的自我洗脑…,2024-11-04 18:48,,,325,28,福建,,18,,iPhone客户端,,红V
5097060254354173,7516408235,我的小狗叫卡西,#瑞士卷怎么分#吃东西还要分吗？难道不是想吃多少吃多少吗我家不爱吃零食，就算吃，也是我跟孩子先吃，孩他爸也就尝个味，吃不完再给他吃。最常听到孩他爸说的就是“你们多吃点”,2024-11-04 18:48,,,0,0,江苏,,0,,HUAWEI P40 Pro+ 5G,瑞士卷怎么分,普通用户
5097060196680024,5459292538,卷心蔡饼,#瑞士卷怎么分#这个瑞士卷问题，我们也该关注一下男性朋友的需求。可能他的出发点是好的，只是我们太想验证这个人到底爱不爱自己（已经处于婚姻状态其实更没必要验证了，合力养娃就ok）。其实没什么好纠结，社会压力大，养家也不容易，现在普通人在外面工作可能没大家认为的像以前那么潇洒了，毕竟今年的经济条件摆在这里。瑞士卷大家都喜欢吃，那就买两盒！也不是天天吃！没必要就为了剩下的2个瑞士卷上纲上线！我认为是这样的。买了就大家一起吃，也主动让家里的男性朋友尝一尝。王子文同志就很爱吃，6个，目前我吃了2个，他吃了1个，还剩3个。,2024-11-04 18:48,,,0,0,贵州,,0,,,瑞士卷怎么分,普通用户
5097060082387500,2062421014,简单生活1343,瑞士卷怎么分？只有不爱了才会有这种问题这次是瑞士卷，下次是饼干，或者是水果反正是不爱了才挑刺反正是不爱了才斤斤计较,2024-11-04 18:48,,,0,0,广东,,0,,nova7Pro你在焦点在,,普通用户
5097060073735435,7523562649,茜奇小棍,#瑞士卷怎么分的事在天津就不会发生#因为天津所有瑞士卷都让我吃了,2024-11-04 18:48,,,0,0,天津,,0,,左千老婆的iPhone客户端,瑞士卷怎么分的事在天津就不会发生,普通用户
5097045021167475,7407786951,绎嘉书,#瑞士卷怎么分#你这说个吗想吃就吃了，我会分给别人完全是因为我好，不分就不分,2024-11-04 17:48,,,0,0,山东,,0,,Redmi K50,瑞士卷怎么分,普通用户
5097044974242602,5614290161,非常王-,#瑞士卷怎么分#好像有大病，分什么分劳资都吃了,2024-11-04 17:48,,,0,0,江苏,,0,,Xiaomi 14,瑞士卷怎么分,普通用户
5097044956156572,5307290387,诸葛小军师,#瑞士卷怎么分席卷全网老公#剧本吧，炒这么热闹建议查一查，要不然我要为猫一杯鸣不平了,2024-11-04 17:47,,,6,0,福建,,0,,三星Galaxy S22 Ultra,瑞士卷怎么分席卷全网老公,普通用户
5097044947502670,5816161945,北京大峰峰,【#瑞士卷到底是个什么梗#】近日，网上热传了一条全职妈妈吃瑞士卷被老公数落的视频，一觉醒来，瑞士卷测试竟成已婚男士“统考”题目，引发无数网友调侃。有提前看过视频坚决不肯上当的，也有不明就里直接掉坑里的，还有不少高糖式回答......总之，爱并不是意味着牺牲和奉献，有的时候也是共享和平等。一块小小的瑞士卷，折射出了部分家庭全职妈妈的境遇。但是，如果没有一个人在家里支撑，另外一个人怎么可能没有后顾之忧地安安心心上班挣钱呢？(湖北广电）#瑞士卷怎么分席卷全网老公#@陕视新闻O网页链接,2024-11-04 17:47,,陕视新闻,19,11,北京,,1,,微博视频号,"瑞士卷到底是个什么梗,瑞士卷怎么分席卷全网老公",金V
5097044907131777,3199007792,希望小学校长Curry,#瑞士卷怎么分席卷全网老公#问了，爸妈的回答#瑞士卷#,2024-11-04 17:47,,,3,0,山东,,0,,iPhone客户端,"瑞士卷怎么分席卷全网老公,瑞士卷",普通用户
5097044842644935,6132336381,孩女国帝的华才有且气帅,其他评论区看到的，笑死我了#瑞士卷怎么分席卷全网老公#,2024-11-04 17:47,,,2,0,陕西,,0,,,瑞士卷怎么分席卷全网老公,黄V
5097044800963848,5728809302,-土豆不吐葡萄皮,#瑞士卷怎么分##瑞士卷怎么分席卷全网老公#虽然……但是……哈哈哈哈哈我也想问🤣所以长胖不是没有原因的,2024-11-04 17:47,,,2,1,福建,,0,,Android,"瑞士卷怎么分,瑞士卷怎么分席卷全网老公",普通用户
5097044765573358,6051993894,80后两个娃娃的女女,#瑞士卷怎么分席卷全网老公#今天我看的所有的视频，关于媳妇儿问老公给吃几个瑞士卷的问题。,2024-11-04 17:47,,,0,0,内蒙古,鄂尔多斯·大准铁路公司点岱沟机务段,0,,vivo X90,瑞士卷怎么分席卷全网老公,黄V
5097044719435990,6105718928,草莓桃桃梦游记,#瑞士卷怎么分席卷全网老公#这瑞士卷破天的富贵来了，没事想吃多少吃多少，还要问别人，又不是多贵的东西,2024-11-04 17:47,,,3,2,广东,,0,,,瑞士卷怎么分席卷全网老公,红V
5097000695500810,3394700140,素颜老灯,#瑞士卷怎么分席卷全网老公#瑞士卷怎么分L薛凯琪Studio的微博视频,2024-11-04 14:52,,,0,0,北京,,0,,iPhone客户端,瑞士卷怎么分席卷全网老公,普通用户
5097000653295428,7216227452,我不uu,#瑞士卷怎么分#其实是穷。,2024-11-04 14:51,,,7,4,湖南,,0,,,瑞士卷怎么分,黄V
5097000651720508,7868729031,井藤树Anime,全网都在瑞士卷怎么分，来看看满分答卷是怎么回答的💯#瑞士卷怎么分#,2024-11-04 14:51,,,0,0,浙江,,0,,娱乐超话,瑞士卷怎么分,红V
5097000650148786,5353977235,一季绵雨,#瑞士卷怎么分#怎么分再去买每人一盒慢慢吃,2024-11-04 14:51,,,20,1,陕西,,2,,,瑞士卷怎么分,红V
5097000588806098,7742237993,是个欧气满满的锦鲤,#瑞士卷怎么分席卷全网老公#啊，原来是这个视频，还以为瑞士卷怎么还上热搜了,2024-11-04 14:51,,,0,0,吉林,,0,,三星Note10,瑞士卷怎么分席卷全网老公,普通用户
5097000586712648,2075245652,长春晚报,冲上热搜！全网老公都在被问这个问题，网友吵翻！#瑞士卷怎么分#O冲上热搜！全网老公都在被问这个问题，网友吵翻,2024-11-04 14:51,,,0,0,,,0,,微博 weibo.com,瑞士卷怎么分,蓝V
5097000585926517,1974700484,xudchun,#瑞士卷怎么分#疫情封控期间还真买过好几次，绝大多数都是我吃的，因为我爱吃甜食，所以胖也是我应得的,2024-11-04 14:51,,,0,0,上海,,0,,周深新专辑HarmonyOS设备,瑞士卷怎么分,黄V
5097000573603149,5344365168,恒星储蓄室,#瑞士卷怎么分#分什么分，我我自己吃！,2024-11-04 14:51,,,0,0,湖北,,0,,,瑞士卷怎么分,黄V
5097000556567357,2562730745,肖战的小兔牙xz,#瑞士卷怎么分#话题在于身边男人是不是真的爱你，而不是谁买给你吃，本来是一件小事，这个男人真的没有必要的必要说那些话，自己吃的时候怎么没想着留给老婆吃～,2024-11-04 14:51,,,11,1,江苏,,0,,iPhone 11,瑞士卷怎么分,黄V
5097000523011207,7545869156,我只能说随便了家人们-,家里有8个瑞士卷怎么分不知道给六节代购了16个瑞士卷一个倒是没分我,2024-11-04 14:51,,,1,11,河北,,0,,iPhone客户端,,普通用户
5096985252331688,7215878131,松北dayday,#瑞士卷怎么分#对这个话题很不理解，我觉得这种问题根本就不应该出现，就好比一盒糖吃完了再买一样简单，如果一个零食能不能吃还要看别人脸色那活着还有啥意思……,2024-11-04 13:50,,,0,0,北京,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5096985209604047,7245568729,惟与天晴,#瑞士卷怎么分#神金,2024-11-04 13:50,,,0,0,北京,,0,,Android,瑞士卷怎么分,普通用户
5096985160582644,7751066045,准备出世的Starose,#Staroseの碎碎念😶‍🌫️#看这两天的热搜看的我很恶心#瑞士卷怎么分#八个瑞士卷怎么分是多少年以来对于女性为家庭奉献一生、完全不考虑自己、主动权交给男方的规训。今天又来一个什么一百克瑞士卷相当于三碗米饭，又让人想到近些年网络上对白幼瘦审美的极端推崇，不断的洗脑不知道让多少女孩或过度节食、或轻信各种减肥广告，吃什么都考虑热量而忽视营养均衡，最终损害健康这个世界到底要女性变成什么样才算完,2024-11-04 13:50,,,0,0,黑龙江,,0,,HUAWEI Pura 70 Pro+,"Staroseの碎碎念😶‍🌫️,瑞士卷怎么分",普通用户
5096985146689706,5315356246,慧儿de碎碎念,#瑞士卷怎么分席卷全网老公#背着老公也得吃的瑞士卷,2024-11-04 13:50,,,0,2,北京,北京·the ROll’ING手作瑞士卷专门店(新中关购物中心店),0,,iPhone客户端,瑞士卷怎么分席卷全网老公,普通用户
5096985147998388,3810601439,Hello海洲,全职妈妈因吃两块瑞士卷被老公数落，瑞士卷怎么分席卷全网老公#热门视频#LHello海洲的微博视频,2024-11-04 13:50,,,4,2,河北,,0,,暴富iPhone客户端,热门视频,金V
5096985131225708,6080546442,性格包袱,#瑞士卷怎么分#为什么现在的人都那么喜欢试探对方？然后互相伤害搞对立，这和我和你妈掉到水里你先救谁，有什么不同？刚结婚的时候我也希望老公像我肚子里的虫子一样，与我心有灵犀，现实是不可能的。其实我不需要让他猜，我会直接告诉他，他会满足我。有时候他不说，但是会默默的做一些，他感觉你会开心的事。大部分女的喜欢浪漫、男的比较务实，（当然也有不一样的）一个用感性去思考，一个用理性去看待问题，肯定会有矛盾呀。我刚看到这件事就在想，为什么要问他？我想吃就买咯，我想给他们吃我就多买点不就得了？这有什么可问的？还需要分？现实已经很残酷了，不要再给自己找麻烦了，好好活在当下不好吗。,2024-11-04 13:50,,,0,0,河北,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5096985086661417,7843455897,持证发财,#瑞士卷怎么分#太假了吧？俩小孩能一人吃俩瑞士卷是什么剧情？不考虑逻辑吗？,2024-11-04 13:50,,,0,0,山东,,0,,,瑞士卷怎么分,黄V
5096985008276511,5890818099,我也不到啊QwQ,#瑞士卷怎么分#人性经不起考验，但是爸爸可以随便考验,2024-11-04 13:49,,,3,2,辽宁,,0,,vivo S9 极夜柔光自拍,瑞士卷怎么分,普通用户
5096984807738022,1794347534,程-易,#瑞士卷怎么分#乐爸不喜欢吃，我不喜欢吃，那只能孩子一个人吃,2024-11-04 13:48,,,1,0,安徽,,0,,HUAWEI P50E,瑞士卷怎么分,普通用户
5096984744035911,5334701399,栀江屿-,#瑞士卷怎么分#睡了一觉醒来了怎么还在分瑞士卷自己吃啊自己吃！！！婚姻分了吧！,2024-11-04 13:48,,,0,6,陕西,,0,,iPhone 14,瑞士卷怎么分,黄V
5096921783861636,5102115324,Half-Tooth,【#全网的老公都在回答吃几个瑞士卷#】“8个瑞士卷怎么分？”近日，全网的老公都在被问这个问题。#8个瑞士卷怎么分是什么梗#？这个问题源自于网络上的一个视频近日，一位宝妈发布视频，视频记录了她与老公的一次争吵，据这位宝妈描述家里买了一盒瑞士卷总共8个瑞士卷，女儿吃了2个，儿子吃了2个，老公吃了2个，夜深孩子们都睡了以后她拿出剩下2个瑞士卷自己吃，没想到蛋糕还没进嘴里却遭到了老公的一顿批评。为什么不让老婆吃这个瑞士卷？老公给出的理由是瑞士卷是零食，作为孩子的榜样家长多以身作则多吃正餐，少吃零食；另外一个理由是妈妈如果吃了孩子就没得吃了。随后这个视频引发网友热议，也有网友怀疑，这会不会是剧本？在网友们愤愤不平的同时“我可以吃几个瑞士卷”也成为了全网老公们的必考题>>O冲上热搜！全网老公都在被问这个问题，网友吵翻,2024-11-04 09:38,,,52,0,广东,,0,,微博网页版,"全网的老公都在回答吃几个瑞士卷,8个瑞士卷怎么分是什么梗",普通用户
5096921775476326,5744545931,Idbcubdibfulwbc,问了这两天很火的瑞士卷问题我：我买了8个瑞士卷，我，你，还有闺女，咱怎么分？他：咱俩一人三个！闺女两个！我：？？那要是有两个孩子呢？他：她俩一人一个啊，多公平咋说呢，倒也没啥错，公平的很,2024-11-04 09:38,,,0,0,山东,,0,,iPhone客户端,,普通用户
5096921519358542,2387901467,你的盖世野爹,大多数男的懵逼不是怎么分瑞士卷的问题而是特么的啥是瑞士卷#吃几个瑞士卷成老公们的必答题#,2024-11-04 09:37,,,0,0,辽宁,,0,,Xiaomi 14 Pro,吃几个瑞士卷成老公们的必答题,普通用户
5096921410047743,2366885295,玖1二,我：买了8个瑞士卷怎么分？李：我还能有决策权？,2024-11-04 09:37,,,1,0,山东,,0,,iPhone客户端,,普通用户
5096921404276839,3839222393,当代育儿家,【#全网的老公都在回答吃几个瑞士卷#】“8个瑞士卷怎么分？”近日，全网的老公都在被问这个问题。#8个瑞士卷怎么分是什么梗#？这个问题源自于网络上的一个视频近日，一位宝妈发布视频，视频记录了她与老公的一次争吵，据这位宝妈描述家里买了一盒瑞士卷总共8个瑞士卷，女儿吃了2个，儿子吃了2个，老公吃了2个，夜深孩子们都睡了以后她拿出剩下2个瑞士卷自己吃，没想到蛋糕还没进嘴里却遭到了老公的一顿批评。为什么不让老婆吃这个瑞士卷？老公给出的理由是瑞士卷是零食，作为孩子的榜样家长多以身作则多吃正餐，少吃零食；另外一个理由是妈妈如果吃了孩子就没得吃了。随后这个视频引发网友热议，也有网友怀疑，这会不会是剧本？在网友们愤愤不平的同时“我可以吃几个瑞士卷”也成为了全网老公们的必考题>>O冲上热搜！全网老公都在被问这个问题，网友吵翻,2024-11-04 09:37,,,0,0,,,0,,微博发布平台专业版,"全网的老公都在回答吃几个瑞士卷,8个瑞士卷怎么分是什么梗",蓝V
5096921400346671,2516798477,新浪文化,【#全网的老公都在回答吃几个瑞士卷#】“8个瑞士卷怎么分？”近日，全网的老公都在被问这个问题。#8个瑞士卷怎么分是什么梗#？这个问题源自于网络上的一个视频近日，一位宝妈发布视频，视频记录了她与老公的一次争吵，据这位宝妈描述家里买了一盒瑞士卷总共8个瑞士卷，女儿吃了2个，儿子吃了2个，老公吃了2个，夜深孩子们都睡了以后她拿出剩下2个瑞士卷自己吃，没想到蛋糕还没进嘴里却遭到了老公的一顿批评。为什么不让老婆吃这个瑞士卷？老公给出的理由是瑞士卷是零食，作为孩子的榜样家长多以身作则多吃正餐，少吃零食；另外一个理由是妈妈如果吃了孩子就没得吃了。随后这个视频引发网友热议，也有网友怀疑，这会不会是剧本？在网友们愤愤不平的同时“我可以吃几个瑞士卷”也成为了全网老公们的必考题>>O冲上热搜！全网老公都在被问这个问题，网友吵翻,2024-11-04 09:37,,,0,0,,,0,,微博发布平台专业版,"全网的老公都在回答吃几个瑞士卷,8个瑞士卷怎么分是什么梗",蓝V
5096921171233007,7729978677,赤道财经,【#全网的老公都在回答吃几个瑞士卷#】“8个瑞士卷怎么分？”近日，全网的老公都在被问这个问题。#8个瑞士卷怎么分是什么梗#？这个问题源自于网络上的一个视频近日，一位宝妈发布视频，视频记录了她与老公的一次争吵，据这位宝妈描述家里买了一盒瑞士卷总共8个瑞士卷，女儿吃了2个，儿子吃了2个，老公吃了2个，夜深孩子们都睡了以后她拿出剩下2个瑞士卷自己吃，没想到蛋糕还没进嘴里却遭到了老公的一顿批评。为什么不让老婆吃这个瑞士卷？老公给出的理由是瑞士卷是零食，作为孩子的榜样家长多以身作则多吃正餐，少吃零食；另外一个理由是妈妈如果吃了孩子就没得吃了。随后这个视频引发网友热议，也有网友怀疑，这会不会是剧本？在网友们愤愤不平的同时“我可以吃几个瑞士卷”也成为了全网老公们的必考题>>O冲上热搜！全网老公都在被问这个问题，网友吵翻,2024-11-04 09:36,,,6,1,北京,,1,,微博 weibo.com,"全网的老公都在回答吃几个瑞士卷,8个瑞士卷怎么分是什么梗",黄V
5096921063229482,5619966156,最棒的鱼仔耶,关于最近较高讨论度的瑞士卷事件我也问了壮壮：我们买了6个瑞士卷，我们也有了一个孩子，这个瑞士卷该怎么分？他：孩子多大了？我：大概上6年级吧（我心想这个年级正是能吃能喝能玩的）他：那你三个我三个我：那孩子的呢？？他：上学去了吃不到我：那放学回家呢他：咱已经吃完了这个问题走向是我没想到的,2024-11-04 09:35,,,0,0,上海,,0,,iPhone客户端,,普通用户
5096919678848462,5298103713,不良少女拔出勇者之剑,现在的话，完全无法理解，将分瑞士卷的权利交给另一半，听他讲全给你有什么好幸福的。我自己的话，完全可以全部吃掉，都是我的东西，怎么会让其他人插手分呢。,2024-11-04 09:30,,,2,0,北京,,0,,nova8 我由我掌镜,,普通用户
5096919582639665,3266521691,李小孩的minoz,在全网被问“分瑞士卷”的男性超过瑞士总人口的情况下，我也把麦递给了佑爸。问:现在网上有个火爆的题你也来答一下，如果我们家现在有8个瑞士卷，你说该怎么分？答:我觉得这个事有问题，都穷成那样了？那女的就吃个瑞士卷有啥，****（此处省略他的个人分析）问:没问你对这个事情的看法，你就直接说在咱们家这个咋分。答:那就你跟娃吃么，我不吃，你想咋分就咋分。（过了一会）就算你们吃不完我也不吃。硬生生把咋分的问题抛给了我,2024-11-04 09:29,,,2,4,陕西,,0,,vivo S19,,普通用户
5096718037683222,5911791753,青团009,最近，一直关注着神州十八，返回。还有关注着漂亮国的大选。可是，看到了一个很扎心的，爆火的“瑞士卷”事件。当时就把我气炸了。铺天盖地的全国家庭小测试。我看到的是：大部分都是北方同胞发的视频，都声讨这个穷兮兮的男人，不配有家庭不配有老婆不配结婚。都支持这个全职妈妈。有人说，是因为经济形势下滑，才有这样的事件。。错，！因为他赚钱了，他就应该是救世主吗？他可以吃，他来教育妻子。#日常分享#可恶，自私，不配结婚。根本不是经济的问题，就是这样的男人骨子里的穷酸样，就算是富了，他一样的自私不会心疼老婆。告诉天下的母亲们，全职妈妈是一个高危职业，不要相信天底下的甜言蜜语，不要去做全职妈妈。经济独立是女性生活最好的保障。全网一直发酵，一直在测试老公，能吃几个瑞士卷？买8个怎么分？我义愤填膺告诉告诉那些穷男人，又想要面子，又想要里子，又想要孩子，又想要家庭，什么都想控制，做梦吧。想吃瑞士卷的妈妈们，想吃多少，自己就买多少，自己爱自己，不要卑微的活在别人面前。,2024-11-03 20:08,,,0,0,河南,,0,,HUAWEI Mate 50E,日常分享,普通用户
5096717779468464,2318982384,拍在岸上摆烂鱼,这一天天的刷到瑞士卷。。。这瑞士卷咋滴是多天价还得天天问怎么分,2024-11-03 20:07,,,0,3,福建,,0,,iPhone客户端,,普通用户
5096717719182280,6659784860,反季耙耙柑,刷短视频都给我推瑞士卷视频，原视频把女性在婚姻中的悲催表现的淋漓尽致，结果一群秀自己老公怎么分瑞士卷的，用别人的悲惨衬托你的幸福，只能说不是瑞士卷也有可能是别的，现在无脑把问老公怎么分瑞士卷的打成娇妻。,2024-11-03 20:07,,,0,0,上海,,0,,Android,,普通用户
5096716817142166,3919318199,TT咏涵,#瑞士卷怎么分#哈哈哈哈😂,2024-11-03 20:04,,,0,0,黑龙江,,0,,iPhone 15 Pro Max,瑞士卷怎么分,普通用户
5096716535596873,2668389113,西北第一屯十圆美里,很多人我真的看不懂了，吃个破瑞士卷还得问自己老公怎么分。这不是有病吗？,2024-11-03 20:02,,,0,0,新疆,,0,,iPhone 16,,普通用户
5096716294688271,3090946373,xxxx_1q_1,问我爸妈瑞士卷问题，家里买了6个瑞士卷怎么分？我妈：一人2个我爸：你3个，你妈2个，我1个我：我半个，多的你们都吃了,2024-11-03 20:02,,,2,2,福建,,0,,iPhone 16 Pro,,普通用户
5096714225058034,1972317884,鑫鑫靓,#瑞士卷怎么分#剧本博流量的吧,2024-11-03 19:53,,,0,0,上海,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5096708779804289,6604214707,小圆圈圆,再让我刷到问瑞士卷怎么分的娇妻我就会暴富,2024-11-03 19:32,,,1,1,北京,,0,,Android,,普通用户
5096707598059102,2455740435,爷爱吃薯片,雪月之下超话今天全国老公都迎来了瑞士卷的拷问，我问我家的怎么分，他说我不吃，你和孩子吃,2024-11-03 19:27,,,2,0,山东,,0,,雪月之下超话,,普通用户
5096706360476626,6424785458,曼璐吖哟,最近瑞士卷的梗，我今天问龙哥我：以后家里有俩孩子，我买了八个瑞士卷，我能吃几个？龙哥：全是你的（没有一丝犹豫）我：你娃不吃啊，你不吃啊龙哥：我不吃，其他的都给你，你想给他们吃就给他们吃我：如果是你，你怎么分龙哥：公平分还是不公平？我：这有啥公平不公平的，你心里咋想的就咋分龙哥：那我心里咋想的咋分，我刚才说过了，八个都给你哈哈哈哈哈，笑死了,2024-11-03 19:22,,,3,0,山东,,0,,iPhone客户端,,普通用户
5096941744556892,7646517800,超不会游泳,#瑞士卷怎么分#还能怎么分，这种直接分手,2024-11-04 10:57,,,0,0,河北,,0,,荣耀100 写真相机,瑞士卷怎么分,普通用户
5096941728304638,6095782885,津小语,#瑞士卷怎么分#瑞士卷考验都要超过瑞士人口了消费降级成这样了吗？吃个瑞士卷还要问问问？努力实现财富自由，想吃就吃？问什么问？有什么好问的？,2024-11-04 10:57,,,8,9,北京,,8,,iPhone 16 Pro,瑞士卷怎么分,红V
5096941707593420,3679593630,Gyu_Aoi,#瑞士卷怎么分席卷全网老公#中国女人又开始用一个一个梗来测试证明自己的老公是否爱自己了,2024-11-04 10:57,,,3,0,湖北,,0,,,瑞士卷怎么分席卷全网老公,普通用户
5096941703138825,6126497701,郭德刚无痕接发,今年经济不景气成这样了吗？吃个瑞士卷还要问问别人？#瑞士卷怎么分#,2024-11-04 10:57,,,1,0,山东,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5096941677708198,3856427832,山天energy,#瑞士卷怎么分#就特么差那一盒？多买一盒破不了产，少买一盒也发不了财！想吃再买一盒炫个够！活着已经够苦了，吃点甜的怎么了？犯法啊！？选个屁呢选！,2024-11-04 10:57,,,0,0,北京,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5096941674041820,2178006075,敲甜der夜s,#瑞士卷怎么分#我觉得大多数男人都会说你想吃多少都行，我不吃！只有这种奇葩男人才会说出你吃了孩子吃什么…,2024-11-04 10:57,,,0,1,天津,,0,,夜s拾柒のiPhone 13 Pro Max(远峰蓝色),瑞士卷怎么分,黄V
5096941669585606,6973412579,美食十条街老板娘,#瑞士卷怎么分#这种男的你看他放东北，那帮娘们挠不挠他就完了，一句不用多说,2024-11-04 10:57,,,0,0,黑龙江,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097121637992679,3123367921,请叫我小嫒同学,#别掉进8个瑞士卷怎么分的话题陷阱#你管我吃几个，劳资买的，全吃了咋滴,2024-11-04 22:52,,,0,0,安徽,,0,,HUAWEI Pura 70,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097121619643621,7561977674,仁善被人欺,#别掉进8个瑞士卷怎么分的话题陷阱#这世界就是一个巨大的莫名其妙,2024-11-04 22:52,,,0,0,山东,,0,,nova5i 2400万AI四摄,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097121611253978,7820438232,李算什么噔羲,#别掉进8个瑞士卷怎么分的话题陷阱#不结婚不生孩子可以一个人吃八个,2024-11-04 22:52,,,0,0,浙江,,0,,小羲噔的iPhone 12,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097121566954283,5132916027,沫时时时my,#别掉进8个瑞士卷怎么分的话题陷阱#埃及吧劳资自己全吃了,2024-11-04 22:52,,,0,0,浙江,,0,,白烁亲妈iPhone客户端,别掉进8个瑞士卷怎么分的话题陷阱,黄V
5097121562500098,7813883368,蕴雨时节,#别掉进8个瑞士卷怎么分的话题陷阱#所有人都不应该拥有一个“八个瑞士卷都给你”的另一半，而是拥有一个想吃多少瑞士卷都可以的自己。,2024-11-04 22:52,,,2,0,湖南,,0,,OPPO A32,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097121548079483,7906916178,每日进展报告u,#别掉进8个瑞士卷怎么分的话题陷阱#这玩意不就玩个乐子吗当真干啥上价值干啥,2024-11-04 22:52,,,0,0,山西,,0,,iPhone客户端,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097121491717039,5824379934,予谙s7,#别掉进8个瑞士卷怎么分的话题陷阱#管他的我就吃两盒,2024-11-04 22:52,,,0,0,重庆,,0,,iPhone 14 Plus,别掉进8个瑞士卷怎么分的话题陷阱,黄V
5097121486737406,7408278411,兇炏也,#别掉进8个瑞士卷怎么分的话题陷阱#8个都炫我嘴里，哈哈,2024-11-04 22:52,,,0,0,重庆,,0,,快乐星球永久居民,别掉进8个瑞士卷怎么分的话题陷阱,红V
5097121386600371,5810241086,Sure川川,#别掉进8个瑞士卷怎么分的话题陷阱#八个瑞士卷也要纠结怎么分……瑞士卷都买不起了？实在不行一人八个还分什么疑似瑞士卷卖不出去商家想的新营销方案,2024-11-04 22:51,,,2,0,内蒙古,,0,,SureCC的iPhone 15 Pro,别掉进8个瑞士卷怎么分的话题陷阱,黄V
5097102543688318,1779209313,陆玲的微博,#生活手记#1、老公如果有8个瑞士卷怎么分，老公说我不吃都给你吃；我问：为什么不吃；老公说：8个你吃了就不吃别的了，然后在吃点健胃消食片，然后你在去压压马路；我：…………你品你细品;2、晚上看了一个小视频，现在想想还是哈哈哈哈哈哈哈,2024-11-04 21:36,,,1,0,山东,,0,,HUAWEI Mate 60 Pro,生活手记,普通用户
5097102499382997,1437873785,北京医院胸外吴医生,#瑞士卷怎么分#今天的手术两台有乐趣：一台近万位同行围观的直播手术，一台机器人微创切除有难度的颈胸交界肿瘤。回家进门，夫人先问手术是否顺利，然后笑眯眯的说：咱家有六个“瑞士卷”……得，什么大手术都是浮云，今天的终极考验在这儿等着哪……,2024-11-04 21:36,,,3,6,北京,,0,,荣耀Magic6,瑞士卷怎么分,黄V
5097102448790734,1197199510,李艾,1今天感觉疲惫，说着想躺平，其实又睡不着。2上了会儿网，看到八个瑞士卷的视频，和妈妈讨论了一下。我妈说，这是纯属有毛病啊，自己吃了两，老婆不能吃吗？3我觉得他就是自己不愉快，于是恶心一下别人。有些人是这样，自己不爽，看不得眼前人舒服愉快，从而找回一点平衡。4那些说话尖酸刻薄，到处找茬，各种恶心别人的人，哪个是自己过得好的？5强大的人反而比较温柔，幸福的人比较大方。6忘了在哪看的，大女主不说硬话，攻击等于防御，防御都是创伤。7纯属无聊，我问张先生，六个瑞士卷，我们一家三口怎么分，他说，六个都归你，但，你是不会吃的，最后还是便宜我和那小子。我好无聊。#就艾碎碎念#,2024-11-04 21:36,,,1143,604,北京,,230,,HUAWEI Mate 60 Pro,就艾碎碎念,金V
5097102363329177,5449729284,世间哪有真情在482,#瑞士卷怎么分席卷全网老公#又没能力又自私，女人任何时候就要多爱自己一点！这种男人在家就当摆件，都别把他放心上！,2024-11-04 21:36,,,1,0,江苏,,0,,nova12系列出色蓝不住,瑞士卷怎么分席卷全网老公,普通用户
