微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P10wQwkkh,#老公婚后反悔丁克# 上海丁克夫妻攒300万决定提前退休享受生活。利息每月1万，预计能花到70岁，“双方父母都很支持我们的决定。”#有爱张店##张店小二# （凤凰WEEKLY） 今日张店的微博视频  ,,无,无,无,2024-11-19 12:41,微博视频号,131,91,107
P10uRdHpx,#女子隐瞒子宫全切闪婚被撤销婚姻# 经历爱情长跑后修成正果，婚后一周丈夫竟然检查出梅毒，妻子起诉撤销婚姻，法院：支持其诉讼请求。#有爱张店##张店小二# （广州日报） 今日张店的微博视频  ,,无,无,无,2024-11-19 12:36,微博视频号,72,79,79
P10qYpb2R,"【注意！2024年淄博市第二批博士后岗位招聘简章来啦】为吸引集聚更多博士后青年人才来淄创新创业，打造具有淄博特色的新时代高层次青年人才汇聚高地，2024年，淄博继续面向海内外公开招聘优秀博士进站从事博士后研究工作。全市博士后科研工作站和创新实践基地的86个博士后岗位虚位以待，热切欢迎海内外青年才俊到淄博施展抱负、建功立业。一、淄博市博士后工作简介截至2024年10月底，淄博市共设有博士后设站单位59家，其中博士后科研工作站38家、省博士后创新实践基地21家。淄博市博士后日常招收及管理具体规定，按照《淄博市博士后工作管理办法》（淄人社发〔2022〕21号）执行。目前，淄博市级层面正在落实执行的博士后资助政策主要包括：进站开题补贴、科研配套资助、出站留淄补贴等博士后资助政策。同时，各区县政府和设站单位也出台了相关博士后资助政策，加大对博士后工作的投入，改善博士后生活及科研条件，鼓励博士后开展创新型研究，促进和保障博士后事业健康有序发展。二、博士后研究人员招收条件（一）品学兼优，身心健康，年龄在35周岁以下，获得博士学位一般不超过3年的海内外人员，可申请进入我市博士后站从事博士后研究工作。（二）博士毕业人员应全时进站从事博士后研究，定向委培、在职人员以及现役军人身份的博士应脱产从事博士后研究。以在职人员身份进站的博士后，以高校、科研院所具有博士学位的青年教学、科研人员为主。不招收在职的党政机关领导干部进站从事博士后研究工作。（三）申请进入人才紧缺的自然科学领域或医学领域流动站的人员，经设站单位同意，年龄可适当放宽。申请进入工作站的人员，经设站单位同意，年龄可放宽至40周岁。（四）博士后在站工作时间一般为2-4年，具体时间由设站单位、合作导师、博士后本人根据工作需要共同协商、科学确定，并在合同或协议中予以明确。定向委培、在职人员以及现役军人身份进站的博士后，在站时间应征得原工作单位同意。博士后累计在站时间（含多次进站、出国研修等）不得超过6年。除上述基本条件外，拟进站的博士还应满足设站单位规定的专业、技能和其他招收要求。三、招收类型淄博市博士后招收类型主要有流动站独立招收、工作站联合招收、基地联合招收3种基本招收类型。四、招收人数2024年淄博市第二批博士后招聘岗位共86个。2024年淄博市博士后岗位招聘需求信息表（第二批）见图一。山东省、淄博市博士后政策清单见图二。五、淄博市有关博士后政策规定（一）合同管理。博士后进站时，设站单位按单位性质与博士后签订事业单位聘用合同或企业劳动合同，在职博士后签订工作协议或工作合同，结合博士后研究课题制定科研项目计划书，明确双方的权利、义务以及工作目标、课题要求、在站时间安排、年度考核和中期、出站考核、工资福利待遇、产权成果归属、成果转化收益、违约责任等内容。（二）福利待遇。全职博士后在站期间享受设站单位职工待遇，其福利待遇、成果转化奖励等按照合同或协议执行，并计算工作年限。设站单位按规定为博士后缴纳社会保险费。进站前无工作经历的博士后参加工作时间从进站之日起计算。定向委培、在职人员以及现役军人身份博士后，在站期间的待遇、福利及成果转化奖励办法，由原工作单位与在站单位协商确定，并在进站工作合同或协议中予以明确。（三）档案及户口。设站单位为进站博士后建立博士后档案，按照国家档案管理的法规制度，做好博士后在站期间的档案管理。人事关系转至设站单位的博士后，可在设站单位所在地登记常住户口，随迁子女可在设站单位所在地办理入托入学等手续，享受当地常住户口居民的同等待遇。（四）专业技术职务任职资格。博士后在站期间，可按照省高层次人才高级职称评审“直通车”制度规定直接申报副高级职称。符合条件的留（来）淄博工作的出站博士后，可按照省高层次人才高级职称评审“直通车”制度规定直接申报正高级或副高级职称。出站前未参加职称评审的，设站单位可根据其在站期间的科研能力、学术水平、工作成果等提出专业技术职称评定建议。（五）出站就业。博士后工作期满出站的，除有协议外，实行自主择业、双向选择。用人单位急需、紧缺的优秀博士后，意愿到市内高等院校、科研机构、医疗卫生等事业单位工作的，用人单位可简化招聘程序，采取考察的方式招聘；事业单位相应岗位无空缺的，可不受单位岗位限制，通过申请特设岗位的方式予以聘用。（六）外籍人员来华从事博士后研究工作。外籍博士后按照签订合同或协议确定的在站时间申请办理签证、工作许可和居留手续。外籍博士后在站期间，按照与国内博士后相同政策进行管理和服务。涉及外事管理事务的，由设站单位按照外籍人员在华工作、居住的有关规定执行。（七）有关市级补贴。根据《淄博市博士后工作管理办法》规定，对新设立的博士后科研工作站、省博士后创新实践基地，分别给予一次性50万元、25万元建站补贴；基地经批准设立工作站，再给予25万元资助。博士后研究人员完成开题报告后，市级财政给予5万元一次性启动资金。在站博士后人员获批省级以上项目资助的，市级财政按1:1比例给予配套资助，最高不超过10万元。博士后出站后留淄全职就业或创业的,市财政给予10万元的一次性补贴。六、申请程序淄博市博士后设站单位将坚持“公开招收，择优录取”的原则，公开、公平、公正地招收博士后研究人员。有意申请者，可通过附件（扫描上方二维码）中的联系电话或电子邮件直接联系设站单位联系人，详细咨询应聘资格条件、申请材料、薪酬待遇等未尽事宜。#有爱张店##张店小二##冰墩墩变身蛇墩墩# [组图共2张] 原图 ",,"https://ww4.sinaimg.cn/large/dcc1a87cly1hvrfnpwkxgj20dw0dw0tu.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvrfnq213lj20dw0dwgmq.jpg",无,无,2024-11-19 12:27,无,93,93,161
P10nAEq5c,#一个二本学生的三次考研路# 男生高考英语仅25分，凭借自己的努力从专科逆袭成为985研究生，“每天6点起床，晚10分钟都会自责。”#有爱张店##张店小二# （直播绵阳） 今日张店的微博视频  ,,无,无,无,2024-11-19 12:18,微博视频号,107,82,83
P10kesWRX,【直肠癌、胃癌、食道癌、肺癌……读懂身体释放的危险信号，别让癌症找上你！】如何远离癌症？戳↓为自己和家人健康，分享！ via@人民日报  #为什么癌症早期一般没有征兆##5种不舒服可能是癌症信号#  [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/dcc1a87cly1hvrf6e19ehj20go0j3q7s.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvrf6ebynkj20go0icdk1.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvrf6ekoatj20go0ifjvb.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvrf6eua6tj20go0hf0w7.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvrf6f2878j20go0gr0vn.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvrf6fb8qlj20go0i3jus.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvrf6fkwsmj20go0icwie.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvrf6fu0uqj20go0p0afk.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvrf6g3z60j20go0naq82.jpg",无,无,2024-11-19 12:10,无,11,13,12
P10k0oBq1,#打假良品铺子博主称看完调查很寒心# 官方通报良品铺子被举报事件举报人反映问题不成立，博主回应：将带着几百个样品继续送检，“要么企业受到处罚，要么我们进去。”#有爱张店##张店小二# （藤县融媒） 今日张店的微博视频  ,,无,无,无,2024-11-19 12:09,微博视频号,68,74,73
P10edom7q,#上班睡觉1小时被开除起诉获赔35万# 江苏泰兴一老员工上班20年，因睡了一个小时被开除，工作时曾多次被评为优秀员工，法院：不合理，公司赔偿35万。#有爱张店##张店小二# （湖北日报） 今日张店的微博视频  ,,无,无,无,2024-11-19 11:55,微博视频号,65,72,71
P0ZPX5HFM,【气温骤降最低1℃！淄博未来几天天气…】受强冷空气的影响，山东最低气温1℃左右。最新天气情况：18日下午到19日白天，全省天气晴转多云。北风转南风，半岛地区3～4级，其他地区2～3级。最低气温：半岛内陆地区1℃左右，鲁南地区6℃左右，其他地区4℃左右。19日最高气温：菏泽、济宁和鲁西北地区13℃左右，鲁中山区和半岛内陆地区9℃左右，其他地区11℃左右。19日夜间到20日白天，全省天气多云转晴。南风，半岛地区3～4级，其他地区2～3级。最低气温：半岛内陆地区1℃左右，菏泽、济宁和枣庄5℃左右，其他地区3℃左右。最高气温：鲁中山区和半岛内陆地区12℃左右，其他地区14℃左右。20日夜间到21日白天，全省天气晴到少云。半岛地区南风3～4级转北风4～5级阵风6级，其他地区南风转北风2～3级。最低气温：鲁西北、鲁中山区和半岛内陆地区2℃左右，其他地区4℃左右。最高气温：鲁南地区16℃左右，其他地区14℃左右。#有爱张店##张店小二##男子开钟点房洗8件羽绒服10件毛衣# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hvrd0t2jhyj20dw0dwt99.jpg,无,无,2024-11-19 10:55,无,79,76,88
P0ZqYo1O5,【码上说，马上办！淄博这个平台上线】为了给全市企业提供更高效便捷的政务服务，搭建起连接政府与企业沟通的桥梁，通过数字化、智能化的手段，分析研判、及时了解，企业发展的堵点难点，推动与企业沟通交流更有针对性，服务企业举措更加精准，淄博市市场监管局创新设计推出助企赋能“码上办”服务平台。企业扫描二维码，登录助企赋能“码上办”小程序，根据需求点击政策查询、需求服务、职能办理等模块，在弹出的信息输入框中输入联系人、联系电话、具体内容后点击提交，即可将相关信息提交至“码上办”服务平台进行处理，淄博市市场监管部门会在第一时间主动联系帮助企业解决诉求，实现“政策码上送、需求码上办、职能码上看、服务码上评”。助企赋能“码上办”小程序的开发上线，是淄博市市场监管局服务企业的“长效机制”。该小程序是以二维码为形态标识，以“互联网+政务服务”为依托，以提升企业满意度为导向，充分利用大数据、移动互联网等现代化信息技术打造的企业专属数字化服务名片，企业可以通过淄博市场监管微信公众号服务菜单扫描“码上办”二维码，随时随地完成政策咨询、问题解决、意见建议、职能查看等功能。平台第一时间收件、转办、跟踪、反馈，切实推动企业“急难愁盼”问题得到及时回应、妥善解决。真正把企业的事当作自己的事，把企业的困难当成自己的困难，用更快速的响应、更高效的办理、更及时的反馈、更暖心的服务，把助企赋能码上办打造成对接企业需求、反映企业心声、值得企业信赖的服务平台，切实以服务企业的高效能，增强企业发展的信心，全力打造一流营商环境，为助力全市经济高质量发展贡献市场监管力量。#张店小二##有爱张店##男子开钟点房洗8件羽绒服10件毛衣# 原图 ,,https://wx1.sinaimg.cn/large/dcc1a87cly1hvrb8s497bj20ku4y2awb.jpg,无,无,2024-11-19 09:54,无,68,69,73
P0Ugz60Da,#落水男子一个动作让消防不敢救了# 男子落水，消防员拿绳子营救，不料男子直接把绳子套在了脖子上，“没事你拽！” 网友：来，救死我#第一次见为了活命而豁出命的#（闪电新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 20:44,微博视频号,30,31,31
P0UegD223,#老师不敢管学生害了谁# 女子“吐槽”：现在的老师不敢去管孩子，重话一句都不能说，老师不是不负责，而是不敢。“在小孩的心目中，他们是老师惹不得的那个人物。”#给学生戴小蜜蜂的女老师道歉#（今视频长天新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 20:39,微博视频号,26,26,27
P0UbFjWtC,#毛绒玩具成消费新宠# 男孩抱着心爱的奥特曼玩具，不料被妈妈闺蜜“抢走”，孩子竟然能情绪稳定的呆在原地还不忘提醒“慢一点…”网友：好稳重的娃娃#萌娃# （新界） 今日张店的微博视频  ,,无,无,无,2024-11-18 20:32,微博视频号,33,26,26
P0U61g26W,#百公里范围暂未发现咬人老虎行踪# 男子下山遇到野生东北虎挡道，亮明身份后老虎竟然自行离开，网友：拦路虎也怕地头蛇#官方通报黑龙江老虎进村咬伤村民# （大关融媒） 今日张店的微博视频  ,,无,无,无,2024-11-18 20:18,微博视频号,85,30,26
P0U3gzZ4y,#孕妇被劝退公司称不知怀孕# 此前，还有两个月生产的准妈妈，挺着大肚子坚持送外卖，网友：她的笑容好有感染力#单亲妈妈做试管婴儿送外卖途中早产# （长城新媒体） 今日张店的微博视频  ,,无,无,无,2024-11-18 20:12,微博视频号,678,33,125
P0TYJ16w1,#女子掉进温泉池2秒皮被烫掉# 女子拎烧水壶玩泼水成冰，导致自己浅二度烫伤，“看到医院里有好几个玩这个受伤的。”#烫伤# （凤凰WEEKLY） 今日张店的微博视频  ,,无,无,无,2024-11-18 20:00,微博视频号,18,21,20
P0TMGjAfd,#女子取现700万给骗子怼民警管的宽# 女子遭遇电信诈骗，看到真警察后竟然哭着向骗子求助，民警只能抢过手机极力劝说，最终保住了女子的20万元。#防范电信诈骗# （潮新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 19:31,微博视频号,162,22,49
P0TIojGfG,#晚安[超话]#【事关供暖！淄博发布重要提醒！】随着供暖季到来，供暖管道开始注水，淄博市自来水有限责任公司提醒广大用水户，谨防供暖用水串入自来水管网，影响饮水安全。1、供暖水怎么会串入自来水呢？01供暖锅炉或热力加压站内供暖、供热管道与自来水供水管道相连接，中间的逆止阀门年久失修失去作用。因供暖管网的压力高于自来水压力，造成自来水的变热、变色、变味。02个别居民装修时，误将供暖管线与自来水管线连接，使暖气水回流到自来水管道中造成自来水被污染。03有的居民违规使用换热器，因质量低劣或年久腐蚀，造成供暖管道内的高压热水进入自来水管网中，污染水质。2、如何判断供暖水串入了自来水？自来水原本无色无味，且温度不高，若发现有以下异常现象之一，基本可以判断是发生串水了。自来水有颜色：为了能让用户一眼分辨出供暖水和自来水，部分供暖公司通常会在供暖水中加入染色剂，将供暖水染成蓝色或粉红色，这样做主要是起到提醒作用。一旦发生串水，用户打开水龙头会流出带有颜色的自来水，从而提醒用户自来水被污染了，不能饮用。自来水有异味：为了能让用户及时发现暖气漏水或供暖水串入了自来水，部分供暖公司常在供暖水中添加嗅味物质，一旦发生串水，会闻到自来水里有异味，从而引起用户警觉，避免误用被污染的自来水。自来水变热：这是因为供暖水温度较高，发生串水后，使原本冰凉的自来水变得温热。这也是在供暖季发生串水时比较常见的现象。自来水变咸：这是因为部分供暖公司在供暖水中添加了软化盐，其主要成分是氯化钠。这样做主要是采用离子交换原理去除水中的钙镁离子，将供暖水软化，防止供暖管道结垢。一旦发生串水，自来水也会带有咸味。3、发现供暖水串入自来水怎么办？方法一：立即关闭家中的供暖阀门和生活用水阀门，避免串水情况进一步恶化。方法二：及时联系物业或供热公司，告知他们具体情况，以便他们能够及时派人进行检查和维修。方法三及时联系所属区域供水公司，协助处置，排放污染水质，冲洗污染管道，水质正常后方可使用。4、温馨提示用水安全无小事，供暖季的用水安全需要广大用户共同守护。一旦单位或个人出现误接、串水行为，可能会影响到整个小区的用水。希望大家提高警惕，积极排查自家管线，消除家中串水隐患，筑牢用水安全防线。淄博市自来水有限责任公司提醒您，一旦发现自来水水质有异常，请立即停止用水，并拨打淄博市自来水有限责任公司供水服务热线2165111反映，及时查找原因，保障用水安全。#张店小二##女子取现700万给骗子怼民警管的宽# 原图 ,,https://wx1.sinaimg.cn/large/dcc1a87cly1hvqlzqml03j20u00i8q7b.jpg,无,无,2024-11-18 19:20,无,67,60,96
P0Tq0cA2Q,#俄罗斯参展人员拎着整箱啤酒登机# 俄罗斯参展人员参加完航展返程时，人手拎一个啤酒箱登机。网友：这特产带的可以#90岁老飞说能飞国产战机是最大幸福# （环球网） 今日张店的微博视频  ,,无,无,无,2024-11-18 18:35,微博视频号,21,21,22
P0TmB3OdL,#小伙1个月赶10场演唱会还挣了5万# 年轻人看演唱会租手机成新潮！价格从几十到上百不等，小伙1个月赶10场演唱会挣了5万，“拍照清晰，信号好，可以立马发朋友圈。”#你能理解看演唱会要租手机吗#（今视频长天新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 18:27,微博视频号,17,19,19
P0TcK3zs8,#无孩爱猫女# 两只猫咪挨在一起相互贴贴，一只桀骜不驯，一只享受至极～#萌宠# （新界） 今日张店的微博视频  ,,无,无,无,2024-11-18 18:02,微博视频号,17,20,19
P0Stmtw8z,#女子吃完红心甘蔗后多器官衰竭#【红心甘蔗、四季豆、生豆浆……警惕！这些食物有毒，严重可能危及生命！如何辨别有毒食物？应该怎么烹调才能放心吃？戳图了解↓↓谨防，分享！ （人民日报）  [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/dcc1a87cly1hvqgi8lpqkj20c80c8whi.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvqgi8tbs0j20c80c8dil.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvqgi8zectj20c80c8tbl.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgi98efxj20c80c8goa.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgi9equdj20c80oa0vx.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvqgi9otp2j20c80oaq6a.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgi9xhf5j20c80oa425.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgia5w0nj20c80oan0t.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgiah9puj20c80oa42e.jpg",无,无,2024-11-18 16:10,无,14,16,14
P0Ss7etiH,#1招测试是否脊柱侧弯# 一个动作判断是否脊柱侧弯？推荐4个动作练出好体态！延缓脊柱退化，拯救变形的脊柱（生命时报）  [组图共9张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hvqgf0ngmlj20j60wntdl.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvqgf1z3m8g20nq1b2hdt.gif,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgf2e70zj20j60vj0xv.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hvqgf33rd5g20nq1dmnpd.gif,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgf41wumg20nq1kunpd.gif,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgf5ifixg20nq1ih7wi.gif,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgf64t8cg20nq1c51kx.gif,https://ww3.sinaimg.cn/large/dcc1a87cly1hvqgf6kd5ij20j60ng0wj.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvqgf6wteij20nq1i7tfg.jpg",无,无,2024-11-18 16:07,无,16,15,14
P0Srd5UR4,#黑龙江被老虎咬伤村民家属发声# 黑龙江省勃利县吉兴乡长太村出现老虎，并有村民被咬受伤。伤者家属称，老虎咬伤了他父亲，手臂大概率保不住了。警方：正在搜捕老虎，建议少出门。#官方通报黑龙江老虎进村咬伤村民##老虎咬伤村民警方建议少出门#（国+社区） 今日张店的微博视频  ,,无,无,无,2024-11-18 16:05,微博视频号,12,12,14
P0Sowo7ov,#上海外籍游客投诉自主寄存柜难用# 大学生觉得寄存行李贵，直接把行李箱放在派出所门口，“放派出所门口肯定丢不了！”网友：要不说人家是大学生呢，脑子就是灵光#张店小二# （都市现场） 今日张店的微博视频  ,,无,无,无,2024-11-18 15:59,微博视频号,42,48,49
P0SmjgyAa,#怀9胞胎女子将减去7个胚胎# 江西怀9胞胎女子发视频称，“将减去7个胚胎，已确定18号减胎手术，希望这个数字能带来好运，愿明天一切顺利。”#张店小二# （今视频长天新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 15:53,微博视频号,38,45,43
P0SkBwATv,#卡皮巴拉在塌一种很新的房# “青春没有售价，同事浅尝一下！”羊驼把卡皮巴拉的毛都啃秃了，小伙看到这一幕，大脑直接宕机了…卡皮巴拉：今年的冬天，格外的冷#张店小二# （瑞安新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 15:49,微博视频号,36,44,41
P0Sb27tpZ,#用苹果的人嘴真严啊# 女子刚买了10天的iPhone16自燃了，控诉：我发誓没用磁吸充电器，已求助客服！网友：炸了16就不能炸16promax了#张店小二# （潇湘晨报•晨视频） 今日张店的微博视频  ,,无,无,无,2024-11-18 15:25,微博视频号,122,59,66
P0S5qDxwn,#企业担心痛经假被滥用# 女子独自在家做饭突发痛经，倒地挣扎近20分钟才稍微缓过来一点…网友：只有经历过才懂得多疼#有爱张店##张店小二# （金蝉视频） 今日张店的微博视频  ,,无,无,无,2024-11-18 15:11,微博视频号,481,98,169
P0S33auFS,#卫生巾长度虚标ABC客服称可以不买# 女生逛商场时突然来月经，手足无措时拿到了商场提供的应急卫生巾，感受到暖暖的善意#有爱张店##张店小二# （国+社区） 今日张店的微博视频  ,,无,无,无,2024-11-18 15:06,微博视频号,67,75,74
P0RVOnGHq,#19岁小伙在迈巴赫车尾贴满寻人启事# 便利店老板凌晨发现走丢女童，抱回店内并安抚女童还帮忙寻找家长，家长带着礼品登门跪谢。网友：没有人贩子，孩子根本不会丢#有爱张店##张店小二# （小政视频） 今日张店的微博视频  ,,无,无,无,2024-11-18 14:48,微博视频号,1062,99,108
P0RPRxQkb,#老虎# 动物园院长每天带着小老虎巡园，小老虎才40多天，因母老虎母性不强，现在小老虎是人工饲养。网友：我看园长母性挺强#有爱张店##张店小二# （读嘉新闻） 今日张店的微博视频  ,,无,无,无,2024-11-18 14:33,微博视频号,1397,143,106
P0RKSmchQ,#给学生戴小蜜蜂的女老师道歉# “给上课爱说话的学生戴小蜜蜂”走红的老师已离职，并表示已下架该条视频，之前自己接到投诉，迫于各方压力，选择了离职。 #有爱张店##张店小二# （豫视频） 今日张店的微博视频  ,,无,无,无,2024-11-18 14:21,微博视频号,70,71,72
P0QCywZeU,【张店一大波好单位招聘！福利待遇优厚！】近日，张店多家好单位发布招聘信息，福利待遇优厚！转发，快看看有没有适合你的岗位～#有爱张店##张店小二##霸王茶姬 口令#  [组图共4张] 原图 ,,"https://ww3.sinaimg.cn/large/dcc1a87cly1hvq8bl46kzj20u004qacf.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvq8bl4e6lj20u004qgol.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvq8bl4whhj20u0092q9t.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvq8bl4l24j20u005zgqj.jpg",无,无,2024-11-18 11:28,微博网页版,100,91,188
P0QAbnKCl,【省级荣誉！淄博这四人获评“优秀”！】近日，2023年度省级非物质文化遗产代表性传承人传承活动评估结果公布。在此次评估中，淄博市王一君、吕凤琴、王春花、扈福证4名省级非遗代表性传承人荣获“优秀等次”，另有蒲章俊等17名省级非遗代表性传承人被评为“合格等次”。据介绍，根据《山东省非物质文化遗产条例》和《山东省省级非物质文化遗产代表性传承人认定与管理办法》，山东省文化和旅游厅对全省394名省级非遗代表性传承人的传承活动进行了全面评估。经过自评自查、地方评估、资料审查及专家评审等多个环节，全省最终确定了78名“优秀等次”传承人和314名“合格等次”传承人，同时有2名传承人被认定为“丧失传承能力”。#张店小二##有爱张店##霸王茶姬 口令# 原图 ,,https://wx1.sinaimg.cn/large/dcc1a87cly1hvq85ztba5j20r90gawhp.jpg,无,无,2024-11-18 11:22,微博网页版,68,77,71
P0Qz1hMqV,【预警解除！淄博本周的天气→】山东省气象台于11月18日6时解除寒潮蓝色预警：18日早晨最低气温：鲁西北、鲁中山区和半岛内陆地区1～3℃，其他地区4～8℃。目前冷空气对山东影响已经结束，气温将缓慢回升。淄博未来几日以晴好天气为主，但最低气温只有3℃左右，仍然要注意防寒保暖。淄博未来三天预报：15日，阴，夜间局部有雾或轻雾，北风2～3级，14～19℃；16日，阴有小雨，北风2～3级增强至3～4级阵风6级，11～17℃；17日，多云转晴，北风3～4级阵风6级，7～13℃。#张店小二##有爱张店##华为Mate70来了# 原图 ,,https://wx3.sinaimg.cn/large/dcc1a87cly1hvq82zumh0j20u00lvdmx.jpg,无,无,2024-11-18 11:19,微博网页版,68,72,68
P0QxWrxml,【淄博3条线路7家景区入选山东省工业旅游精品线路！】11月16日，记者从市文化和旅游局获悉，近日，省文化和旅游厅联合省工业和信息化厅推出八大主题工业旅游精品线路，淄博3条线路7家景区入选。 一、工业印记溯源之旅齐鲁大地，工业璀璨，如一部厚重的历史长卷。在这里能感受“百年铁路”的沧桑巨变、“现代工业”的科技飞跃，也能体验“传统医药”的融合创新、“琉璃工艺”的精湛绝伦、“商业文化”的千年传承，深度探索“石油科技”的无穷奥秘、“兵法智慧”的现代应用、“煤炭工业”的岁月回响。线路行程：济南—淄博—滨州—东营—潍坊淄博：颜神古镇——淄博领尚琉璃文化创意园——周村古商城二、诗酒年华畅游之旅探秘齐鲁诗酒年华，品味千年酒韵与匠心独运。从趵突泉畔的清泉佳酿，到百脉泉畔的酒香四溢；从聊斋幻城的神秘传说，到国井酒文化的博大精深；古城与博物馆诉说着历史的沉淀，酒之城展现了酿酒工业的传奇。来山东激发味蕾、陶醉身心，漫游古城运河，品味舌尖上的工业文化，畅意诗酒年华。线路行程：济南—淄博—潍坊—青岛—烟台淄博 ：聊斋城景区——国井酒文化博览园三、魅力悦颜绽放之旅在科技的辉映下绽放生命之美，在古城中寻觅李清照的词韵旧梦，拜访花神庙宇，领悟千年文化。手中的陶土塑形，心中的茶香氤氲，红叶与温泉交织温暖与宁静。深入地心探险，体验中药养生，在山巅之上，悦心悦己，在山东享受最美丽的人生。线路行程：济南—淄博—临沂—泰安淄博：1954陶瓷文化创意园——红叶柿岩旅游区#张店小二##有爱张店##华为Mate70来了# [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hvq808xnzyj20u00jaq9k.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvq808xrjhj20u00jbtg9.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hvq808xqk9j20u00jctfq.jpg",无,无,2024-11-18 11:16,微博网页版,60,65,62
P0Qv2fUTB,【新华社报道！淄博“800岁”网红火出圈！】期，淄博800岁的网红火出圈了！许多市民游客纷纷前去和ta合影留念，还被新华社、凤凰网视频报道。这位“网红”是位于淄博博山白石洞团圆殿月门的一株800年树龄的银杏树。白石洞庙内古银杏树枝繁叶茂，干围达3.65米、树高达30米，以其满树金黄，征服了所有人的心，可谓满树尽带黄金甲。因白石洞景区地势较高，这棵银杏树金色光华转变的较晚，如今她缤纷的银杏叶随风飘散。那纯粹的金色，足以撩动你的心弦。游客们被眼前的美景深深震撼，纷纷掏出手机、相机，想要捕捉这稍纵即逝的绝美瞬间。在这里，大家全身心地沉浸在这大自然赋予的神奇画卷之中。#张店小二##有爱张店##华为Mate70来了# [组图共3张] 原图 ,,"https://ww2.sinaimg.cn/large/dcc1a87cly1hvq7sshwj4j20jw0vy4qp.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hvq7ssababj20u0140th3.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hvq7ssahulj20u013qn70.jpg",无,无,2024-11-18 11:09,微博网页版,77,68,79
P0KVBhNKO,#顾客试衣服7小时买走15件# 女子在服装店试衣服，老板为了卖出这条裙子也是拼了！网友：一个敢夸，一个敢信#顾客试衣服到凌晨2点店主直呼害怕# （青豆新闻） 今日张店的微博视频  ,,无,无,无,2024-11-17 20:58,微博视频号,32,26,29
P0KPLfPGd,#一个人改造爸妈住了30年的卧室# 女生用三个月改造父母的卧室，全过程由女生独立完成，网友：《等她长大了不得把房子拆了啊》#月薪四千24岁女生有车的变化# 今日张店的微博视频  ,,无,无,无,2024-11-17 20:44,微博视频号,43,27,24
P0KDP4zKV,#意大利车展中国三蹦子火了# 2024米兰车展，国产三蹦子爆火！众人纷纷驻足体验，恨不得当场开回家。网友：不说了我要去卖挡风被了#倒车请注意提示音有了多语言版本# （烟台广播电视台） 今日张店的微博视频  ,,无,无,无,2024-11-17 20:14,微博视频号,24,21,22
