微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P1AZZ5EwY,卫生巾造假风波：诚信之殇与行业反思！在日常生活中，卫生巾作为女性的必备用品，其质量和安全性至关重要。然而，一场突如其来的卫生巾造假风波，却在社会上掀起了轩然大波，引发了人们对产品质量、企业诚信以及监管力度的深刻反思。这场风波始于一些消费者的投诉。她们在使用了某品牌的卫生巾后，出现了过敏、瘙痒等不适症状。起初，这些消费者以为是自己的身体原因，但随着类似情况的不断出现，人们开始怀疑卫生巾的质量问题。经过调查，发现市场上存在大量假冒伪劣的卫生巾产品。这些假冒产品不仅在包装上与正规品牌极为相似，难以辨别，而且在原材料的使用上也大打折扣。一些不良商家为了降低成本，使用了劣质的材料，甚至是回收的废弃材料来生产卫生巾。这一发现让广大消费者感到震惊和愤怒。卫生巾是直接接触女性私密部位的用品，如果质量不过关，不仅会给女性的身体健康带来严重的危害，还可能引发各种妇科疾病。对于女性来说，这是一种极大的伤害和侵犯。同时，这场造假风波也让人们对企业的诚信产生了严重的质疑。那些正规的卫生巾生产企业，一直以来都在努力保证产品的质量和安全性，投入了大量的资金和人力进行研发和生产。然而，这些假冒伪劣产品的出现，却让他们的努力和声誉受到了极大的损害。消费者在购买卫生巾时，往往会因为无法辨别真假而对整个行业产生不信任感，这对于正规企业来说是非常不公平的。此外，这场卫生巾造假风波也暴露出了监管部门在监管力度上的不足。虽然相关部门一直在加强对市场的监管，但由于假冒伪劣产品的生产和销售往往具有隐蔽性和分散性，监管难度较大。在这场风波中，监管部门的反应速度和处理力度也受到了一些质疑。一些消费者认为，监管部门应该在第一时间采取行动，加强对市场的检查和整治，严厉打击假冒伪劣产品的生产和销售行为，保护消费者的合法权益。面对这场卫生巾造假风波，社会各界纷纷采取行动。一方面，正规的卫生巾生产企业加大了对产品质量的把控力度，加强了对原材料的检测和筛选，确保产品的质量和安全性。同时，他们也通过各种渠道向消费者普及如何辨别真假卫生巾的知识，提高消费者的自我保护意识。另一方面，监管部门也加强了对市场的监管力度，开展了专项整治行动，加大了对假冒伪劣产品的打击力度。他们加强了对生产企业的检查和监督，严格规范市场秩序，确保消费者能够购买到安全、放心的卫生巾产品。这场卫生巾造假风波虽然给社会带来了很大的负面影响，但也为我们提供了一个反思的机会。我们应该认识到，产品质量和企业诚信是企业生存和发展的基石。只有那些始终坚持质量第一、诚信经营的企业，才能赢得消费者的信任和市场的认可。同时，监管部门也应该加强对市场的监管力度，建立健全长效的监管机制，提高监管的效率和水平，确保市场的公平、公正和有序。只有这样，我们才能有效地避免类似的造假风波再次发生，保护消费者的合法权益，促进社会的和谐稳定发展。#卫生巾造假风波# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvvx2ehz9fj306e0633yd.jpg,无,无,2024-11-23 09:32,iPhone客户端,2,1,1
P1AzMdaJm,特朗普还没上台，美国第一批非法移民已经被遣返回国了…网友称，“一家三口不知道怎么流浪到了湖南长沙，室外温度只有10度，一家三口穿着夏装，据说晚上睡肯德基，白天就在星巴克呆着。在店里大吵大闹，说家他们的家在美国，到中国避难，他们受美国保护什么的。不停的辱骂店里的其他顾客，警察来了以后还打警察，男的被铐起来押走了，女的抱着孩子跟着去派出所。 当时男的打警察的时候，被警察按在地上，好多群众还说警察不应该下这么重的手，真的国家把我们保护的太好了，很多人有点不分青红皂白的善良。” 这句“不分青红皂白的善良”，说的太好了#特朗普#[查看全部图片/视频] ,,无,无,无,2024-11-23 08:27,iPhone客户端,2,1,1
P1Az3yJCt,（CNN）——三名知情人士告诉CNN，唐纳德·特朗普挑选的情报界领导人Tulsi Gabbard被短暂列入运输安全管理局的名单，该名单在今年早些时候，在她的海外旅行模式和外国关系触发了政府算法后，在航班起飞前进行了额外的安全筛查。#特朗普#  原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvvv5z8bqwj30o10diq61.jpg,无,无,2024-11-23 08:25,iPhone客户端,2,1,1
P1AyV0PQz,有人问，懂王和马斯克会反目成仇吗？你想一想当年特朗普身边的蓬佩奥、彭斯、班农、博尔顿……吧，这几个人有几个没背叛懂王？你以为现在的马斯克、万斯、海格赛斯这些人真有什么伟大理想！你以为懂王本人就真的有什么伟大理想？他一个吃喝玩乐大半辈子的浪荡子，到了70岁半截入土了忽然就“爱国”了？很多人脑补懂王马斯克万斯这些人意气相投、肝胆相照，真的是代入感太强、入戏太深，以为这帮商人投机客桃园结义呢，他们连瓦岗一炉香都比不上。这群人在一起，其实图的就是利益，凡以利合，必以利分！懂王借重马斯克，图的是他的财富、媒体影响力、舆论控制力；要他搞“政府效率部”，其实是要借他的手打击政敌泄私愤；马斯克追随懂王，不过是借懂王的手打压自己商场上的竞争对手，巩固自己的财富和地位……另外，就是处理在民主党治下，儿子变女儿的私人恩怨。懂王和马斯克本来就不和，早些年互相瞧不起，马斯克骂过懂王老东西，不配竞选总统，特朗普也亲口吐槽过——“当年小马来白宫求我，因为他的那些鬼项目都需要补贴才能进行下去。什么项目呢？开几公里就没电的破电动车，成为马路杀手的垃圾无人驾驶，不知道飞到哪儿的破火箭，如果没有我的补贴，他啥也不是，他就是条舔狗，我让他跪下他就会跪下……”你别看现在俩人如胶似漆，等到懂王真登上总统之位，马斯克和懂王心腹团队，乃至于懂王本人的矛盾都会被放大……马斯克现在越风光，未来的矛盾就越大。因为实际上，这两人的根本诉求是不一样的。马斯克追求的那些东西，懂王根本给不了。而懂王的政治方向和国际博弈路线，和马斯克严重冲突了……他俩背后的利益集团也不一样。瞧好了，这俩人都会失败，只是失败的方式不太相同，最终他们也会和上一个周期的那些特朗普党羽一样，互相指责、互相埋怨是少不了的。但彻底的撕破脸不太可能，美国政治讲究一个资本主义权贵之间的“体面”，无论之前张牙舞爪闹得多凶，最后很少搞彻底的清算，当年特朗普说要让希拉里坐牢、曝光邮件……实际上一次都没有兑现过。这就是我判断他们根本不可能搞成任何“改革”的原因，因为他们从根子上就是些妥协派，“资产阶级的软弱性”不是说着玩的。#特朗普# [组图共3张] 原图 ,,"https://ww2.sinaimg.cn/large/007eb6O2ly1hvvv5lqs06j30o00pyqbc.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvvv5m1w0ij30zk0nq111.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvvv5map1jg30dt0aewoy.gif",无,无,2024-11-23 08:25,iPhone客户端,2,1,1
P1Ayv7etX,投Trump的宾州选民，87%支持“降低托儿、养老、残疾人费用”、87%支持“联邦老年医保包含眼睛、牙齿、听力”、83%支持“禁止大公司乱收费”、81%支持“联邦医保报销家庭护理费用”、75%反大公司垄断、72%“政府应严惩公司乱涨价”、58%支持“给富豪加税”、53%支持“给大公司加税”…全是Biden/Harris的政策！与政策无关，就是不想要女总统。#特朗普# 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvvv4jtmlqj30j60camyk.jpg,无,无,2024-11-23 08:24,iPhone客户端,2,1,1
P1Ayqoy0h,具体数字来了：特朗普第一批遣返100万，其中9万华人...如撕了护照将成为无国籍者，可能会拉去第三国危地马拉之类的种咖啡豆去～美国的小跟班加拿大移民部长马克·米勒也马上表态：对签证到期后仍留在加拿大的非法滞留者，采取更严厉的遣返行动～#特朗普#  原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvvw3946rfj30zo1ml7pu.jpg,无,无,2024-11-23 08:24,iPhone客户端,2,1,1
P1Ayldfph,据财联社，美国当选总统特朗普称选择宏观对冲基金Key Square Group创始人斯科特·贝森特Scott Bessent担任财政部长。#特朗普#  原图 ,,https://wx2.sinaimg.cn/large/007eb6O2ly1hvvv44y3z9j30f307u0tu.jpg,无,无,2024-11-23 08:24,iPhone客户端,3,1,1
P1Ay1EGOZ,特朗普当选美国总统后，数十位金融领域的顾问向美国企业界发出警示，建议废除DEI部门及相关政策.废除DEI法案已通过委员会审议，即将提交众议院全体投票，该法案将全面取消所有联邦机构的DEI办公室。#特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-23 08:23,iPhone客户端,2,1,1
P1Axfplp6,泽连斯基称俄再次升级战争，这不是倒打一耙吗？八月份的时候泽连斯基下命令袭击了人家的库尔斯克地区，一下干进入了一万多人的部队，都快打到人家的首都了。11月19日泽连斯基下令乌克兰使用美国的陆军战术导弹系统（ATACMS）攻击了俄罗斯布良斯克州的目标，俄罗斯国防部称乌克兰一共发射了六枚导弹，俄罗斯拦截了5枚，还有一枚的碎片引发了火灾。11月20号泽连斯基下命令发射了英制的风暴之影隐身巡航导弹去袭击人家的库尔斯克地区，一共发射了122枚被拦截了2枚。有报道称，这次打击可能是针对俄罗斯库尔斯克地区巴里亚廷斯基王子的历史庄园，该庄园建于19世纪，俄罗斯总统行政当局的马里诺疗养院就位于该庄园的领土上￼。对于泽连斯基来说就是乌克兰可以用导弹打俄罗斯因为这个是自卫，俄罗斯用导弹打乌克兰就是侵略，就是升级战争。所以俄发射新型导弹 回击了，现在就抱怨说俄罗斯升级战争，这个逻辑真的有点让人看不懂了，泽连斯基这套是跟美国人学的吧？#特朗普新政#  http://t.cn/A6mzZayF ,,无,无,无,2024-11-23 08:21,iPhone客户端,2,1,1
P1AwvbTeB,俄罗斯向乌克兰发射的是洲际导弹吗？实际上俄罗斯发射的是一枚新型中程高超音速弹道导弹。以下是归纳世界各方对此反应： 乌克兰方面: 起初，乌克兰军方和总统泽连斯基认为俄罗斯发射的是洲际弹道导弹，泽连斯基称该导弹所有特征都与洲际弹道导弹相似，还借此谴责俄罗斯！ 美国方面: 美国官员经研判后否认俄罗斯发射的是洲际弹道导弹，认为是中程弹道导弹！ 欧盟的观点是:欧盟委员会发言人斯塔诺称，俄罗斯此举明显升级局势，并非寻求和平之道，还指责普京利用核学说进行核冒险！ 俄罗斯则证实发射的是中程弹道导弹，强调其未携带核弹头，此次发射是对新型中程导弹系统的实战测试，也是对北约国家侵略行动及美英等国向乌提供远程武器并允许其攻击俄本土的回应！视频:【熊猫大帅】#特朗普新政#  http://t.cn/A6mzZf7O ,,无,无,无,2024-11-23 08:19,iPhone客户端,3,1,1
P1Avd8jvs,俄罗斯已经把“高超音速”这个词玩坏了。此类中程弹道导弹的飞行速度，必然是高超音速的，因此称为“高超音速中程弹道导弹”。以前我们中国，对东风-16，东风-21D和东风-26等中程或中远程弹道导弹，即使有双椎体机动再入弹头，也从不称为“高超音速导弹”，只有东风-17那样的才称为高超音速导弹。而俄罗斯、也门胡塞和伊朗，则是把一切飞行速度超过5马赫的导弹都称为“高超音速武器”。 #特朗普新政# 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvvuw40s5vj31be0qoahz.jpg,无,无,2024-11-23 08:16,iPhone客户端,2,1,1
P1Av1gRpk,觉得很幽默吗？俄罗斯发射新型导弹打击乌克兰境内目标，然后 乌称俄新型中程导弹末端速度超11马赫？这个是给俄罗斯报数据吗？感觉就是你做了实验，数据在我这里？这是炫耀还是找借口：我拦不住是因为它太快了？另外，乌克兰国防部情报总局还称，俄军曾分别于去年10月和今年6月在俄罗斯阿斯特拉罕州的卡普斯廷亚尔试验场进行了“榛树”导弹系统。问题就很疑惑了，你能发现他两次实验是怎么发现他的？情报能力这么强大怎么这次没有发现？一直说是洲际导弹，糊弄谁？主打一个是搞不清楚自己的位置！#特朗普新政# 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvvuvmsuszg30di07m1l5.gif,无,无,2024-11-23 08:15,iPhone客户端,3,1,1
P1AuEmMjm,郭正亮：我觉得泽连斯基一定在后悔，大家都落跑了，他转身一看没有人了。#特朗普新政#  子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-23 08:14,iPhone客户端,2,1,1
P1Aus778l,中国和美国正在激烈争夺远程火箭炮共架发射弹道导弹的老大位置。美国研制的使用“海马斯”或M270火箭炮发射的新型PrSM远程精确打击导弹，已经开始小规模服役部署，将取代ATACMS陆军战术导弹。洛克希德·马丁公司研发PrSM远程精确打击导弹射程为500公里，未来改进型的PrSM最大射程将超过1000公里。这是美国自认为在远程火箭炮领域能够匹敌中国新一代370毫米远火和共架发射750毫米陆军战术导弹的产品，PrSM导弹射程达到了500公里以上，而且弹体明显小型化，“海马斯”火箭炮的发射车可以容纳两枚，弥补了从前只能安装一枚ATACMS战术导弹的遗憾。不过，PrSM导弹过于追求小型化，弹体直径仅有432毫米，比中国的750毫米“火龙480A”和600毫米的大口径制导火箭弹要小得多，但是PrSM导弹最大射程却要求超过500公里。这就只能从压缩战斗部上下功夫了，PrSM导弹的战斗部还不到150公斤。 #特朗普新政# http://t.cn/A6mzZhs7 ,,无,无,无,2024-11-23 08:14,iPhone客户端,2,2,2
P1Auf5UJp,首次实战！俄军发射中程高超音速导弹，它对北约的威胁有多大？#特朗普新政#  子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-23 08:13,iPhone客户端,2,2,2
P1AtK4kbE,财联社11月21日电，乌克兰空军表示，俄罗斯上午从阿斯特拉罕地区发射了洲际弹道导弹。 俄罗斯和乌克兰之间的紧张关系一直是国际社会关注的焦点。关于俄发射新型导弹的消息，需要引起高度重视和关注。然而，同时我们也应该认识到，任何冲突都是复杂的，需要从多个角度进行分析和评估，不能简单地将其归咎于某一方。我们应该保持冷静和客观，通过对话和协商解决分歧和争端，以维护世界的和平与稳定。 #特朗普新政# http://t.cn/A6mzzkIv ,,无,无,无,2024-11-23 08:12,iPhone客户端,3,2,3
P1AtJkZq3,俄罗斯发射的导弹为什么会响五声？听听美女给你讲解导弹的发射都有哪几种处理方法吧！#特朗普新政#   子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-23 08:12,iPhone客户端,2,1,1
P1Atc3dWS,“这哥俩必将载入史册”，“俄罗斯洲际弹道导弹发射全过程”。#特朗普新政#  子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-23 08:11,iPhone客户端,4,1,1
P1AsGbHtc,五角大楼宣布美国战略威慑部队进入战备状态。 #特朗普新政#  原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvvupmx7gij30j60muwfj.jpg,无,无,2024-11-23 08:10,iPhone客户端,1,1,1
P1AslaGL5,乌军视角：俄罗斯军队集火猛轰捷尔任斯克市中心乌军阵地 。#特朗普新政# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-23 08:09,iPhone客户端,2,1,1
P1stz1ofo,特朗普也是降临psu了！这体力，78岁得老头，还能这么每天奔来跑去的 ！ #特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-22 11:50,iPhone客户端,4,2,3
P1st33gJj,泽连斯基提醒民众：这段时间 俄罗斯的全面攻击会更加疯狂。#俄发射新型导弹# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-22 11:49,iPhone客户端,3,2,3
P1ssqnS4A,突发！乌克兰首射英制“风暴阴影”导弹， 攻击俄境内目标。#俄发射新型导弹# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-22 11:47,iPhone客户端,4,2,2
P1srtvbYn,川普身边的四位美女助手Karoline Leavitt卡洛琳·莱维特。今天刚刚被川普选为白宫新闻发言人，这位美女只有27岁，是史上最年轻的白宫发言人。在2024年的总统竞选活动中，她担任川普身边的国家新闻秘书。她在川普第一届政府期间担任助理新闻秘书和总统撰稿人。Kayleigh McEnany凯莉·麦肯纳尼。美国保守媒体评论人，作家。这位美女曾在川普第一届政府中担任白宫新闻发言人，任职时期为2020年4月到2021年1月。今年36岁，她可以算是卡洛琳的前辈了。Natalie Harp娜塔莉·哈普。前美国电视名人。人称“人形打字机。”川普的社交媒体都是她发的，打字速度超快，川普说什么，她打什么。Margo Martin玛戈·马丁。在川普第一届政府中担任通讯副主任，也是川普身边的贴身美女助手。整个竞选过程都可以通过她的社交媒体看到。你们觉得这四位助手怎么样？#特朗普新政##特朗普# [组图共4张] 原图 ,,"https://ww3.sinaimg.cn/large/007eb6O2ly1hvuvb2r2ulj30j60hxq4i.jpg,https://ww2.sinaimg.cn/large/007eb6O2ly1hvuvb2y45mj30j60eomy2.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hvuvb3393vj30j60hudgo.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvuvb3a4wtj30j60hvdh6.jpg",无,无,2024-11-22 11:45,iPhone客户端,3,1,1
P1srajYnG,【美防长提名人涉性侵案细节曝光，“让特朗普团队猝不及防”】除前司法部长提名人马特·盖茨外，美国当选总统特朗普挑选的国防部长提名人皮特·海格塞斯也深陷性丑闻。据美国加利福尼亚州蒙特雷市警方披露，海格塞斯曾在2017年涉嫌一起性侵案件，但他辩称这是“双方自愿的性行为”，并且向涉事女子付过钱。然而，当地时间11月20日深夜，蒙特雷市警方又公布了一份报告：报告中，涉事女子向警方报案时称，她认为事发前有人在她的饮料里下了药。警方表示，海格塞斯已于2021年收到这份报告。据美国《华尔街日报》21日报道，海格塞斯方面再次否认性侵指控，特朗普过渡团队发言人继续力挺。但有知情人士透露，最新报告让特朗普团队感到“措手不及”，因为海格塞斯事先没有说到过相关事宜。其中一人称，如果事态继续恶化，海格塞斯“很有可能”失去特朗普的信任。  报道称，蒙特雷市警方于20日深夜发布了这份长达22页的报告。21日，海格塞斯计划将与多名参议员会面，为通过参议院提名确认程序而争取足够多的支持。蒙特雷市警方在这份报告引用了视频监控录像、短信和对目击者的采访。虽然该报告仍无法彻底厘清海格塞斯是否在2017年10月7日晚涉嫌性侵事件，但报告中包括许多与海格塞斯此前证词相矛盾的内容。警方还称，该报告已于2021年3月30日发送给海格塞斯。报告称，这起涉嫌性侵事件发生在当地时间2017年10月8日凌晨，加州共和党妇女联合会会议结束后，地点为当地一家酒店。事发四天后，蒙特雷市警方接到报案，对海格塞斯进行了调查。涉事女子在诊所接受性侵检查时告诉护士，她认为事发前有人在她的饮料里放了东西。她说，在参加会后派对后，她同其他人去了一家酒吧，在酒吧内看到海格塞斯“行为不当”，包括摩擦女性的腿，并与海格塞斯发生了争执。“从那时起，事情就变得模糊了。”随后，海格塞斯和这名女子前往了他的房间，此后两人的说法就出现了分歧。这名女子说，当她试图离开房间时，海格塞斯挡住了门，她记得自己反复说“不”；海格塞斯则表示，“双方都是自愿的”。据女子丈夫的说法，事发当晚，他无法联系到妻子；事发三天后，妻子告诉他自己遭到了性侵犯。他还注意到，妻子经常做噩梦，而且“会突然哭泣”。《华尔街日报》称，特朗普过渡团队成员对上述最新报告感到意外，并加剧了对于海格塞斯不满。有知情人士透露，在此之前，海格塞斯从未告知特朗普过渡团队有关这份报告的事宜。“这是人们（特朗普团队）被打了个措手不及的又一个例子，所以我认为，人们的挫败感正在增加，”一名据称熟悉过渡团队情况的人士表示，虽然特朗普现阶段仍力挺海格塞斯，“但如果这件事继续被媒体广为宣传，那么我认为他很有可能失去特朗普的信任。”21日，在与参议员会面后，海格塞斯在国会山告诉记者：“此事已得到全面调查，我已完全洗清罪名。”海格塞斯律师重申，当事人已经与该女子签过保密协议并付过钱。特朗普过渡团队发言人卡罗琳·莱维特则在一份声明中表示：“这份报告证实了海格塞斯的律师一直说的话：事件已经得到充分调查，警方发现指控不实，因此没有提出任何正式指控。”海格塞斯44岁，现为美国福克斯新闻主持人，是一名曾参加过阿富汗战争和伊拉克战争的退役老兵。报道提及，此时正值海格塞斯争取参议院支持的关键时刻，这份报告中提到的更多细节，可能会再次引发人们对这起性侵事件的关注。海格塞斯明年将在参议院迎接一场激烈的，有关他品行不端的质疑。不过，共和党在参议院中拥有53比47的多数席位。到目前为止，还没有共和党人公开反对这一选择。怀俄明州共和党人参议员约翰·巴拉索称海格塞斯是“强有力的候选人”，并表示， “皮特承诺，五角大楼未来将专注于提升优势和硬实力，而不是现任政府的‘觉醒政治’议程”。#特朗普# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvuvaaul3pj30d407s0to.jpg,无,无,2024-11-22 11:44,iPhone客户端,2,1,1
P1sqs0H2Y,“特朗普总统一直在为我们而战，如果他在为我们而战，我们也会为他而战。”——新司法部长提名人 #特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-22 11:42,iPhone客户端,2,1,1
P1spWgS5P,自上周美国当选总统特朗普提名小罗伯特·弗朗西斯·肯尼迪为卫生与公众服务部部长以来，这位以反疫苗而闻名的提名人此前一系列关于公共卫生的“暴论”再度被挖出，引发质疑。美国保守派媒体“堡垒”（The Bulwark）、英国《独立报》等多家媒体11月20日翻旧账发现，在特朗普第一任期末尾的疫情期间，小肯尼迪曾暗示美国政府策划了新冠疫情。美国有线电视新闻网（CNN）记者杰克·塔珀（Jake Tapper）在节目中对此大呼“这太疯狂了”，“这不是真实发生的事情”。“许多人认为，这次疫情是一场‘计划中的疫情’（plandemic），是从一开始就有计划的，是一个险恶计划的一部分。我无法告诉你答案。我没有足够的证据。在我看来，这场疫情的很多部分都像是计划好的。”2020年8月，小肯尼迪的反疫苗组织“儿童健康防御基金会”（Children’s Health Defense）成立了欧洲分会，当时他前往德国出席新闻发布会时如此说道。据“堡垒”报道，小肯尼迪声称，他对这次疫情是一场“计划中的疫情”持开放态度，暗示这是美国政府为了有效控制民众而精心策划的传染性疾病。#特朗普# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvuv762tgij30a5077756.jpg,无,无,2024-11-22 11:41,iPhone客户端,2,1,1
P1spSfj9Q,中国网友把特朗普政府效率部比作西厂的视频，现在火到国外去了#特朗普#  [组图共4张] 原图 ,,"https://ww2.sinaimg.cn/large/007eb6O2ly1hvuv6cljjlj30j60w1796.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvuv6cth4rj30j616445c.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvuv6d33ovj30j610d43k.jpg,https://ww2.sinaimg.cn/large/007eb6O2ly1hvuv6dadwuj30j60z7tdy.jpg",无,无,2024-11-22 11:41,iPhone客户端,2,1,1
P1spLtD8A,特朗普当选后，监狱股票大涨。今天我录完短视频就睡觉去了，起来一看，居然很多人在后台留言问，说：监狱还有私营的，你骗谁的，监狱居然还有股票？看了这些留言，我真的懵逼了，美国很多监狱是私营的，你居然不知道？你居然是真的不知道？兄弟们，我真的要反思了，我每次做节目，里面的信息源都来自于官媒和全球大媒体报道，我认为这都是大家知道的事情。原来很多常识性的东西，很多人真的不知道。 我今天的节目，原文是：由于特朗普承诺将严厉打击大规模非法移民，一些投资者认为这对私营监狱来说意味着大笔生意。其中，龙头企业CoreCivic和Geo Group就从这一预期中尝到了甜头。这一消息来源于财联社，美国和西方各大媒体都有报道。美国有相当多的监狱，都是私营的，如我们再这里提到的CoreCivic，于1983年1月28日在美国田纳西州成立，是美国第一家私营监狱管理公司，也是美国最大的私营监狱企业。截至2022年，美国惩教公司收容了大量的囚犯，与美国所有三个联邦惩教机构、近一半的州以及十几个城市开展合作。 美国惩教公司在创立3年之后，就在纳斯达克交易所上市，时间是1986年。美国到目前有200多家私营监狱，这些监狱由私人公司经营管理，与政府签订合同，按照囚犯人数和入住率收取费用。但是今天这个事情我真的要好好反思，很多人是真的不知道美国有多黑暗，不知道资本扩张到最后是什么结局，我原来就写过，美国私营监狱出卖血浆，有些人真的以为是我在编故事啊.......哎，他们被中国保护得太好了，觉得这简直是天方夜谭。我决定以后做节目还是认真做，把我的官方信息源都写出来吧，否则有的人是真不相信啊，觉得我在写小说。#特朗普# 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvuv6pe9syj30h208jgob.jpg,无,无,2024-11-22 11:40,iPhone客户端,2,1,1
P1smHjFeS,爆炸消息：特朗普要取消出生公民权。#特朗普# 子夜笙歌落ing的微博视频  ,,无,无,无,2024-11-22 11:33,iPhone客户端,2,1,1
P1sk14Hgq,以色列被曝两周内将正式“吞并”约旦河西岸！这个新闻大概率真的，因为特朗普比拜登更支持以色列。而唯一可以让以色列缓缓的也就是美国了，现在以色列无法无天就是美国纵容的。特朗普和其提名的卢比奥都支持以上继续打哈马斯，这肯定会导致巴勒斯坦土地流失。美国资深调查记者西摩·赫什20日发布消息称，有美国官员称，以色列计划在不久的将来正式吞并约旦河西岸。针对以上说法，以色列方面目前没有作出回应。赫什发帖说：“控制整个加沙和约旦河西岸是以色列如今主导着政府的宗教右翼的核心要求。本周，一名消息灵通的华盛顿官员告诉我，以色列领导层将在不久的将来正式吞并约旦河西岸——也许在两周内——希望这一决定性的举措将一劳永逸地终结任何关于‘两国方案’的讨论，并且将说服持怀疑态度的阿拉伯世界的一些人重新考虑为计划中的加沙重建提供资金。”当前巴勒斯坦民族权力机构名义上控制约旦河西岸，却被以色列禁止在约旦河西岸60%的地区施政，其中包括犹太人定居点以及住着成千上万巴勒斯坦人的地区。 #特朗普# http://t.cn/A6mhoZ5f ,,无,无,无,2024-11-22 11:26,iPhone客户端,3,1,1
P1sjmnpIm,胖东来未曾售卖过农夫山泉绿瓶水，也就是在钟睒睒说绿瓶水不能长期喝之前，这就不清楚胖东来是为什么不卖的，应该不是从客户健康出发的吧？因为纯净水也符合国标，也没有说对人体健康有害，这个就不过多分析了。说说钟睒睒吧，他绿瓶水说一气之下决定生产的，我个人觉得他有点弄巧成拙了。他也许是想跟自己的红瓶水做个对比，告诉大家红瓶更健康，贵有贵的道理。可是他绿瓶+纯净水，很明显也对准了两个竞争对手，绿瓶怡宝+娃哈哈纯净水，这也有贬低同行的嫌疑。但是看网友评论，好像并不买账，包括他自己说长期喝绿瓶水一定有问题，加上胖东来也不卖他的绿瓶水，这看上去好像他的绿瓶水有问题一样，我认为这是一个失败的产品。#胖东来禁员工彩礼# http://t.cn/A6mhSuJH ,,无,无,无,2024-11-22 11:25,iPhone客户端,2,1,1
P1siYwNi3,关于胖东来老板，七八年前就看到过关于他的报道！当时报道，他的商超顾客只要踏进门，哪个工作人员见到，哪个就是第一接待人。询问某商品在哪里摆放，他会马上把你带到商品摆放处。无论是销售人员还是保洁人员，都如此。当年的保洁人员，待遇比其他单位都高出一截。他们负责的区域，都是一尘不染，根本不用监督，都是发自内心的在努力工作。毕竟丢了工作，再去哪里上班，都没这么好的待遇。这就调动了员工的积极性！还有就是同行去考察，他表示，把店交给我来经营一年，我保证交多少万元利润。生意好了再交回去。真有这样一个老板。胖东来去了后看到中层还在骑自行车上班。那个年代私家车很少。他给每个中层发了10万元，用于购买私家车。以后都开车上下班。这是何等的魄力？再就是不允许加班。下班后人走灯息，发现有加班的，进行扣罚。为什么？那说明上班期间没处理完公务，你的效率太低了！当时看了上述报道，心潮澎湃，激动的不行。竟然还有这样的老板？就冲他的所作所为何尝会做不大？真心佩服他！但是，此事件“胖东来的员工不能收，付彩礼，结婚的婚宴不能超过五桌，否则就会被取消员工福利待遇。”中，这是胖东来最近新出的规定，让不少网友都瞠目结舌。要知道胖东来一直有着良好的口碑，针对员工的各种福利也让人赞不绝口。大家都觉得胖东来是一个难得的尊重员工的好企业，但是这一次的新规定却让人觉得费解。这次针对婚姻嫁娶的新规定让不少人开始对胖东来感到不满，在网上开启了口诛笔伐！ 甚至觉得胖东来这一规定涉嫌侵害员工权益。你们怎么看？#胖东来禁员工彩礼# 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvuupao7fej30j60cs0uy.jpg,无,无,2024-11-22 11:24,iPhone客户端,2,1,1
